,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
99,RPUOMLSJPHOFFKD37CA,坡道平面,1300000,19.23,nan
100,RPVOMLSJPHOFFKD47CA,坡道平面,1300000,19.23,nan
101,RPXOMLSJPHOFFKD67CA,坡道平面,1300000,19.23,nan
102,RPOPMLSJPHOFFKD86CA,坡道平面,1400000,19.23,nan
103,RPPPMLSJPHOFFKD96CA,坡道平面,1300000,17.01,nan
104,RPQPMLSJPHOFFKD07CA,坡道平面,1200000,19.23,nan
105,RPRPMLSJPHOFFKD17CA,坡道平面,1200000,19.23,nan
106,RPTPMLSJPHOFFKD37CA,坡道平面,1100000,19.23,nan
107,SPTPMLSJPHOFFKD47CA,坡道平面,1200000,19.23,nan
108,RPUPMLSJPHOFFKD47CA,坡道平面,1200000,19.23,nan
109,RPPOMLOJPHOFFDD38CA,坡道平面,0,nan,nan
110,RPRQMLQLOHOFFCD98CA,坡道平面,0,nan,nan
111,RPUNMLQKPHOFFAD78CA,坡道平面,0,nan,nan
112,RPUNMLQKPHOFFAD78CA,坡道平面,0,nan,nan
113,RPTOMLPLOHOFFID86CA,升降機械,0,nan,nan
114,RPQNMLSLOHOFFID76CA,坡道平面,0,nan,nan
115,RPOOMLTJPHOFFKD86CA,坡道平面,1200000,19.23,nan
116,RPPOMLTJPHOFFKD96CA,坡道平面,1300000,19.23,nan
117,RPROMLTJPHOFFKD17CA,坡道平面,1200000,19.23,nan
118,RPSOMLTJPHOFFKD27CA,坡道平面,1200000,19.23,nan
119,RPTOMLTJPHOFFKD37CA,坡道平面,1300000,19.23,nan
120,RPWNMLTJPHOFFKD57CA,坡道平面,1300000,19.23,nan
121,RPQPMLQLOHOFFKD96CA,坡道平面,860000,22.39,nan
122,RPROMLPJPHOFFKD76CA,坡道平面,0,nan,nan
123,RPVNMLMLPHOFFAD58CA,坡道平面,0,nan,nan
124,RPWPMLSJPHOFFKD67CA,坡道平面,0,38.58,nan
125,RPUOMLMJPHOFFAD38CA,坡道平面,0,nan,nan
126,RPPOMLRKPHOFFAD48CA,坡道機械,0,10.49,nan
127,RPUNMLMJPHOFFCD48CA,坡道平面,0,nan,nan
128,RPSNMLLKPHOFFGD68CA,坡道平面,0,nan,nan
129,RPRNMLQJPHOFFBD48CA,坡道機械,0,nan,nan
130,RPOOMLRKPHOFFAD38CA,坡道平面,0,nan,nan
131,RPOOMLRKPHOFFAD38CA,坡道平面,0,nan,nan
132,RPTNMLMKPHOFFAD28CA,坡道機械,0,nan,nan
133,RPQPMLMLPHOFFCD48CA,升降機械,0,nan,nan
134,RPQPMLMLPHOFFCD48CA,升降機械,0,nan,nan
135,RPQPMLMLPHOFFCD48CA,升降機械,0,nan,nan
136,RPUOMLKMPHOFFCD68CA,一樓平面,1200000,19.88,nan
137,RPSNMLMKPHOFFKD56CA,坡道機械,0,nan,nan
138,RPPOMLQKPHOFFKD76CA,坡道平面,1200000,19.23,nan
139,RPWNMLSKPHOFFKD57CA,坡道平面,1300000,19.23,nan
140,RPOOMLSKPHOFFKD86CA,坡道平面,1300000,19.23,nan
141,RPOOMLSKPHOFFKD86CA,坡道平面,1300000,19.23,nan
142,RPQOMLSKPHOFFKD07CA,坡道平面,1200000,19.23,nan
143,RPROMLSKPHOFFKD17CA,坡道平面,1200000,19.23,nan
144,RPTOMLSKPHOFFKD37CA,坡道平面,1300000,17.01,nan
145,RPVOMLSKPHOFFKD57CA,坡道平面,1300000,19.23,nan
146,RPVOMLSKPHOFFKD57CA,坡道平面,1300000,19.23,nan
147,RPWOMLSKPHOFFKD67CA,坡道平面,1300000,17.01,nan
148,RPXOMLSKPHOFFKD77CA,坡道平面,1300000,19.23,nan
149,RPOPMLSKPHOFFKD96CA,坡道平面,1400000,19.23,nan
150,RPPPMLSKPHOFFKD07CA,坡道平面,1400000,19.23,nan
151,RPSPMLSKPHOFFKD37CA,坡道平面,1200000,19.23,nan
152,RPVNMLTKPHOFFKD57CA,坡道平面,1300000,17.01,nan
153,RPWNMLTKPHOFFKD67CA,坡道平面,1300000,17.01,nan
154,RPXNMLTKPHOFFKD77CA,坡道平面,1200000,19.23,nan
155,RPOOMLTKPHOFFKD96CA,坡道平面,1300000,19.23,nan
156,RPPOMLTKPHOFFKD07CA,坡道平面,1300000,19.23,nan
157,RPQOMLTKPHOFFKD17CA,坡道平面,1300000,19.23,nan
158,RPROMLTKPHOFFKD27CA,坡道平面,1200000,17.01,nan
159,RPVNMLQKPHOFFKD27CA,坡道機械,0,nan,nan
160,RPQOMLMKPHOFFCD28CA,坡道機械,0,nan,nan
161,RPPNMLPKPHOFFKD66DA,坡道平面,0,nan,nan
162,RPQNMLRKPHOFFCD68CA,一樓平面,0,nan,nan
