,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
2552,RPVNMLPKQHOFFCD56DA,大山段,10.72,都市：住,20000,28,持分移轉,3880000
2553,RPPNMLMKQHOFFED48DA,頭前段,113.35,都市：住,3,1,持分移轉,1600000
2554,RPPNMLMKQHOFFED48DA,頭前段,4.56,都市：住,9,1,持分移轉,620000
2555,RPPNMLRLQHOFFGD66DA,北文段,26.78,都市：住,1,1,全筆移轉,7430000
2556,RPPNMLRLQHOFFGD66DA,北文段,22.81,都市：住,1,1,全筆移轉,7430001
2557,RPRNMLLJQHOFFHD78DA,善新段,21.81,都市：住,100000,1817,持分移轉,690000
2558,RPRNMLLJQHOFFHD78DA,善新段,19.16,都市：住,100000,1817,持分移轉,700000
2559,RPVNMLMLQHOFFBD98EA,州南段,441.0,都市：住,1,1,全筆移轉,3020001
2560,RPVNMLMLQHOFFBD98EA,福國段,219.0,都市：住,1,1,全筆移轉,3060001
2561,RPOOMLMJQHOFFAD97DA,保安段,15.5,都市：商,1,1,全筆移轉,1700001
2562,RPOOMLMJQHOFFAD97DA,保安段,52.5,都市：商,1,1,全筆移轉,1840002
2563,RPUNMLPJQHOFFKD07CA,橋北段,30.13,都市：住,100000,235,持分移轉,130000
2564,RPUPMLPJQHOFFKD27CA,永和段,12.31,都市：住,100000,627,持分移轉,6630000
2565,RPRNMLSJQHOFFKD07CA,橋北段,14.36,都市：住,100000,112,持分移轉,130000
2566,RPSNMLSJQHOFFKD17CA,橋北段,14.62,都市：住,100000,114,持分移轉,130000
2567,RPTNMLSJQHOFFKD27CA,橋北段,23.85,都市：住,100000,186,持分移轉,130000
2568,RPUNMLSJQHOFFKD37CA,橋北段,24.87,都市：住,100000,194,持分移轉,130000
2569,RPVNMLSJQHOFFKD47CA,橋北段,26.67,都市：住,100000,208,持分移轉,130000
2570,RPWNMLSJQHOFFKD57CA,橋北段,17.31,都市：住,100000,135,持分移轉,130000
2571,RPPOMLSJQHOFFKD96CA,橋北段,26.67,都市：住,100000,208,持分移轉,130000
2572,RPQPMLMKQHOFFKD66CA,橋北段,31.04,都市：住,1000000,6856,持分移轉,40000
2573,RPWPMLLMPHOFFKD27CA,橋北段,17.79,都市：住,1000000,3928,持分移轉,40000
2574,RPWPMLMJQHOFFHD86CA,灣裡段,63.15,非都市：鄉村區 ; 非都市編定：乙種建築用地,7,3,持分移轉,11140000
2575,RPRNMLMJQHOFFHD78CA,新化段太子廟小段,2060.0,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,18040000
2576,RPSNMLMJQHOFFHD88CA,茄拔段一小段,2501.0,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,10740001
2577,RPUNMLMJQHOFFHD09CA,茄拔段一小段,55.05,非都市：鄉村區 ; 非都市編定：乙種建築用地,89000,55051,持分移轉,7890014
2578,RPUNMLMJQHOFFHD09CA,茄拔段一小段,240.0,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,7890015
2579,RPOOMLNJQHOFFID78CA,武東段,5274.35,都市：住,1,1,全筆移轉,1000000
2580,RPPNMLKKQHOFFID58CA,二王段,29.43,都市：住,10000,351,持分移轉,2750000
2581,RPXNMLOKQHOFFCD56CA,東光段,148.42,都市：其他:道路用地,106,1,持分移轉,5320000
2582,RPSNMLQKQHOFFCD88CA,鹽埕段,13.13,都市：住,10000,93,持分移轉,670001
2583,RPQNMLSJQHOFFCD78CA,鹽埕段,36.93,都市：住,1000,99,持分移轉,31080094
2584,RPQNMLSJQHOFFCD78CA,鹽埕段,0.07,都市：住,100000,18,持分移轉,31090027
2585,RPTOMLLJQHOFFCD48CA,富農段,76.63,都市：其他:道路用地,7,1,持分移轉,2000000
2586,RPTOMLLJQHOFFCD48CA,富農段,24.87,都市：其他:道路用地,7,1,持分移轉,3940000
2587,RPUOMLLJQHOFFCD58CA,富農段,76.63,都市：其他:道路用地,7,1,持分移轉,2000000
2588,RPUOMLLJQHOFFCD58CA,富農段,24.87,都市：其他:道路用地,7,1,持分移轉,3940000
2589,RPRNMLLJQHOFFFD48CA,隆東段,2753.49,都市：其他:零星工業區,1,1,全筆移轉,6530000
2590,RPRNMLLJQHOFFFD48CA,隆東段,200.87,都市：其他:零星工業區,1,1,全筆移轉,6510000
2591,RPRNMLLJQHOFFFD48CA,隆東段,567.19,都市：其他:零星工業區,1,1,全筆移轉,6520000
2592,RPRNMLLJQHOFFFD48CA,隆東段,258.44,都市：其他:零星工業區,1,1,全筆移轉,6540000
2593,RPRNMLLJQHOFFFD48CA,隆東段,5057.02,都市：其他:零星工業區,1,1,全筆移轉,6560000
2594,RPWOMLMKQHOFFGD76CA,公園段,227.18,都市：住,1,1,全筆移轉,90000
2595,RPUNMLNKQHOFFGD56CA,九龍段,23.64,都市：住,16,1,持分移轉,9800000
2596,RPUNMLNKQHOFFGD56CA,九龍段,22.47,都市：住,16,1,持分移轉,9810000
2597,RPUNMLNKQHOFFGD56CA,九龍段,37.0,都市：住,16,1,持分移轉,9820000
2598,RPUNMLNKQHOFFGD56CA,九龍段,28.52,都市：住,16,1,持分移轉,9830000
2599,RPQOMLLMPHOFFAD18CA,文元段,102.19,都市：其他:道路用地,10,2,持分移轉,13330001
2600,RPQOMLLMPHOFFAD18CA,文元段,8.54,都市：其他:道路用地,10,2,持分移轉,13820001
2601,RPQOMLLMPHOFFAD18CA,文元段,30.07,都市：其他:道路用地,10,2,持分移轉,15290001
2602,RPQOMLLMPHOFFAD18CA,文元段,5.94,都市：其他:道路用地,10,2,持分移轉,15320000
2603,RPXNMLLJQHOFFAD58CA,立人段,27.53,都市：住,10000,38,持分移轉,530000
2604,RPTNMLMJQHOFFAD28CA,東豐段,76.0,都市：住,1,1,全筆移轉,1960000
2605,RPTNMLMJQHOFFAD28CA,東豐段,8.0,都市：其他:道路,1,1,全筆移轉,1960001
2606,RPOOMLPKQHOFFAD28CA,新南段,13.2,都市：商,20000,299,持分移轉,370005
2607,RPOOMLMJQHOFFBD97CA,溪頂段,43.07,都市：住,10000,187,持分移轉,11160003
