,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
0,RPTNMLRKNHOFFAB38CA,24.0,95.34,住家用,鋼筋混凝土造,1983年12月28日,十五層,十一層 陽台
1,RPTNMLRKNHOFFAB38CA,24.0,43.98,共有部份,鋼筋混凝土造,1983年12月28日,十五層,nan
2,RPTNMLRKNHOFFAB38CA,24.0,14.96,共有部份,鋼筋混凝土造,1983年12月28日,十五層,nan
3,RPUNMLOKNHOFFBB28CA,35.0,125.23,住家用,加強磚造,1973年6月7日,(空白),一層 二層 陽台 屋頂突出物 夾層
4,RPQOMLRKNHOFFBB28CA,26.0,151.98,住家用,鋼筋混凝土造,1982年3月6日,十六層,七層 陽台
5,RPQOMLRKNHOFFBB28CA,26.0,31.21,商業用,鋼筋混凝土造,1982年3月6日,十六層,地下三層
6,RPQOMLRKNHOFFBB28CA,26.0,19.5,共有部份,鋼筋混凝土造,1982年3月6日,十六層,nan
7,RPQOMLRKNHOFFBB28CA,26.0,0.6,商業用,鋼筋混凝土造,1982年3月6日,十六層,一層 平台
8,RPQOMLRKNHOFFBB28CA,26.0,1.25,共有部份,鋼筋混凝土造,1982年3月6日,十六層,nan
9,RPSQMLTLNHOFFBB98CA,51.0,95.2,住商用,加強磚造,1957年1月2日,二層,一層 二層 騎樓
10,RPWOMLLKOHOFFBB38CA,40.0,74.36,商業用,鋼筋混凝土造,1968年3月26日,五層,一層 騎樓
11,RPVPMLPKNHOFFCB78CA,24.0,112.64,住商用,鋼筋混凝土造,1984年5月25日,十二層,一層 二層 陽台 平台 騎樓
12,RPVPMLPKNHOFFCB78CA,24.0,21.26,共有部份,鋼筋混凝土造,1984年5月25日,十二層,nan
13,RPRQMLQKNHOFFCB58CA,29.0,114.11,商業用,鋼筋混凝土造,1979年4月30日,六層,一層 騎樓 地下層
14,RPRQMLQKNHOFFCB58CA,29.0,25.41,共有部份,鋼筋混凝土造,1979年4月30日,六層,nan
15,RPRQMLLLNHOFFCB18CA,1.0,195.17,住宅、停車空間,鋼骨造,107年1月18日,二層,一層 二層 陽台
16,RPUNMLPJOHOFFDB58CA,21.0,177.48,住房、人行道、停車空間、梯間,鋼筋混凝土造,1987年5月29日,三層,一層 二層 三層 陽台 騎樓 雨遮 見其他登記事項
17,RPVNMLKMNHOFFFB58CA,6.0,213.54,見其他登記事項,鋼筋混凝土造,102年8月14日,四層,一層 二層 三層 四層 見其他登記事項
18,RPVNMLKMNHOFFFB58CA,6.0,1.09,見其他登記事項,鋼筋混凝土造,102年8月14日,一層,nan
19,RPTNMLPJOHOFFFB68CA,nan,91.95,店舖、集合住宅,鋼筋混凝土造,107年11月26日,七層,一層 二層 陽台
20,RPTNMLPJOHOFFFB68CA,nan,108.7,法定防空避難室兼停車空間、梯間、梯廳、一般昇降機、車道、發電機室兼消防機械室、水箱、污水機房、停車空間、機車停車空間、台電配電室、受電箱區、電信室、水景機房、戶外安全梯、公共服務空間、管委會使用空間、基地內通路、門廊、頂蓋型開放空間、頂蓋型廣場式開放空間、水表室、昇降機道、機械室等２４項。,鋼筋混凝土造,107年11月26日,七層,nan
21,RPUOMLQKNHOFFIB66CA,8.0,106.23,集合住宅,鋼筋混凝土造,100年4月13日,十五層,二層 陽台 雨遮
22,RPUOMLQKNHOFFIB66CA,8.0,48.1,本共有部分之項目有防空避難室兼停車空間、消防機房、污水機房、水箱、電信機房、台電配電室、發電機室、中央管理室、廣場式開放空間、梯廳、資源回收室、垃圾集中區、公共服務空間、車道、排煙室、樓梯間及機械室等１７項。,鋼筋混凝土造,100年4月13日,十五層,nan
23,RPUOMLRKNHOFFIB76CA,3.0,170.46,集合住宅,鋼筋混凝土造,104年11月19日,十一層,十層 十一層 陽台
24,RPUOMLRKNHOFFIB76CA,3.0,119.79,本共有部分之項目有防空避難室兼停車空間、停車空間、電信室、台電配電室、消防機房兼發電機室、梯廳、人行道、公共服務空間、樓梯間、機械室及水箱等１１項,鋼筋混凝土造,104年11月19日,十一層,nan
25,RPVOMLRKNHOFFIB86CA,30.0,246.86,住宅、人行道、店舖、梯間,鋼筋混凝土造,1978年6月20日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
26,RPWOMLMLNHOFFIB56CA,23.0,63.6,共有部份,鋼筋混凝土造,1984年12月27日,五層,nan
27,RPWOMLMLNHOFFIB56CA,23.0,109.11,集合住宅,鋼筋混凝土造,1984年12月27日,五層,三層 陽台 花台
28,RPWOMLPJOHOFFIB76CA,31.0,107.27,住宅、梯間,鋼筋混凝土造,1977年5月20日,三層,一層 二層 三層 陽台 屋頂突出物
29,RPROMLPKNHOFFJB98CA,3.0,346.04,住宅、停車空間、樓梯間,鋼筋混凝土造,105年8月16日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
30,RPUNMLQKNHOFFJB66CA,40.0,102.06,住家用,加強磚造,1968年2月20日,二層,一層 二層
31,RPTNMLRLNHOFFJB76CA,20.0,200.28,住家用,鋼筋混凝土造,1987年12月1日,四層,一層 二層 三層 四層 陽台
32,RPUNMLRLNHOFFJB86CA,20.0,210.96,住家用,鋼筋混凝土造,1987年12月1日,四層,一層 二層 三層 四層 陽台
33,RPVNMLRLNHOFFJB96CA,20.0,211.69,住家用,鋼筋混凝土造,1987年12月1日,四層,一層 二層 三層 四層 陽台
34,RPOOMLQJOHOFFAB97DA,28.0,60.41,住家用,鋼筋混凝土造,1980年1月17日,五層,四層 陽台
35,RPOOMLQJOHOFFAB97DA,28.0,1.37,共有部份,鋼筋混凝土造,1980年1月17日,五層,nan
36,RPUNMLQKNHOFFBB58DA,28.0,316.61,住家用,鋼筋混凝土造,1980年2月6日,五層,一層 二層 三層 四層 五層 陽台 平台 露台 花台
37,RPUNMLQKNHOFFBB58DA,28.0,55.68,共有部份,鋼筋混凝土造,1980年2月6日,五層,nan
38,RPPOMLKLNHOFFHB28DA,24.0,109.86,人行道　集合住宅　店舖,鋼筋混凝土造,1984年1月10日,十三層,一層 二層 陽台 騎樓 花台
39,RPPOMLKLNHOFFHB28DA,24.0,5.6,共有部份,鋼筋混凝土造,1984年1月10日,十三層,nan
40,RPVNMLOKNHOFFJB56CA,6.0,312.0,自用農舍,鋼筋混凝土造、鋼骨造,102年4月17日,二層,一層 二層
41,RPPNMLOKNHOFFHB38CA,24.0,128.8,住家用,鋼筋混凝土造,1984年5月20日,十三層,七層 八層 陽台
42,RPPNMLOKNHOFFHB38CA,24.0,14.08,共有部份,鋼筋混凝土造,1984年5月20日,十三層,nan
43,RPPNMLOKNHOFFHB38CA,24.0,43.89,共有部份,鋼筋混凝土造,1984年5月20日,十三層,nan
44,RPOOMLMKOHOFFFB08CA,12.0,247.89,騎樓、店舖、住宅、停車空間,鋼筋混凝土造,1996年7月25日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
45,RPPNMLQKNHOFFEB28CA,35.0,99.96,住房、梯室,加強磚造,1973年7月8日,二層,一層 二層 屋頂突出物
46,RPXNMLQJOHOFFDB98CA,25.0,0.39,住家用,鋼筋混凝土造,1983年9月1日,十六層,二層 陽台 露台
47,RPXNMLQJOHOFFDB98CA,25.0,80.13,住家用,鋼筋混凝土造,1983年9月1日,十六層,十二層 陽台
48,RPXNMLQJOHOFFDB98CA,25.0,29.98,共有部份,鋼筋混凝土造,1983年9月1日,十六層,nan
49,RPQOMLQJOHOFFDB38CA,50.0,111.53,商業用,加強磚造,1958年8月18日,二層,一層 二層 騎樓
50,RPTNMLKKOHOFFDB08CA,50.0,58.68,住家用,加強磚造,1958年5月6日,二層,一層 二層 騎樓
51,RPQNMLQKNHOFFDB28CA,24.0,154.99,店舖、人行道、住宅,鋼筋混凝土造,1984年6月21日,七層,一層 二層 陽台 騎樓
52,RPQNMLQKNHOFFDB28CA,24.0,65.85,共有部份,鋼筋混凝土造,1984年6月21日,七層,nan
53,RPVNMLNLNHOFFDB58CA,45.0,58.32,住家用,加強磚造,1963年5月10日,四層,四層 騎樓
54,RPTNMLPLNHOFFCB48CA,26.0,244.09,住商用,鋼筋混凝土造,1982年4月16日,四層,一層 二層 三層 四層 陽台 騎樓 露台 地下層
55,RPTNMLPLNHOFFCB48CA,26.0,45.67,共有部份,鋼筋混凝土造,1982年4月16日,四層,nan
56,RPSNMLTKNHOFFCB68CA,11.0,101.84,店舖、住房,鋼筋混凝土造,1996年9月7日,十五層,一層 二層 陽台 雨遮 夾層
57,RPSNMLTKNHOFFCB68CA,11.0,69.55,共用,鋼筋混凝土造,1996年9月7日,十五層,nan
58,RPRNMLSKNHOFFCB48CA,23.0,221.36,店舖、辦公室、住宅、人行道,鋼筋混凝土造,1985年6月12日,十八層,一層 二層 陽台 騎樓 夾層 地下一層
59,RPRNMLSKNHOFFCB48CA,23.0,32.07,共有部份,鋼筋混凝土造,1985年6月12日,十八層,nan
60,RPVRMLKMNHOFFBB58CA,33.0,106.1,住家用,鋼筋混凝土造,1974年12月24日,五層,二層 陽台
61,RPVRMLKMNHOFFBB58CA,33.0,10.17,共有部份,鋼筋混凝土造,1974年12月24日,五層,nan
62,RPWNMLNLNHOFFBB48CA,26.0,44.99,住商用,鋼筋混凝土造,1982年8月5日,十層,一層 二層 陽台 平台 花台
63,RPWNMLNLNHOFFBB48CA,26.0,0.0,共有部份,鋼筋混凝土造,1982年8月5日,十層,nan
64,RPSNMLLLNHOFFBB87CA,24.0,119.42,住商用,鋼筋混凝土造,1984年8月7日,十四層,一層 二層 陽台 平台 騎樓 花台
65,RPSNMLLLNHOFFBB87CA,24.0,35.94,共有部份,鋼筋混凝土造,1984年8月7日,十四層,nan
66,RPXQMLQKNHOFFBB09CA,30.0,37.89,停車空間,鋼筋混凝土造,1978年6月19日,十五層,地下層
67,RPXQMLQKNHOFFBB09CA,30.0,172.52,住家用,鋼筋混凝土造,1978年6月19日,十五層,九層 十層 陽台 花台
68,RPXQMLQKNHOFFBB09CA,30.0,65.05,共有部份,鋼筋混凝土造,1978年6月19日,十五層,nan
69,RPRNMLQKNHOFFBB18CA,40.0,84.15,住商用,鋼筋混凝土造,1968年5月15日,五層,一層 騎樓
70,RPVOMLPKNHOFFBB58CA,25.0,66.87,商業用,鋼筋混凝土造,1983年1月12日,七層,一層 平台 騎樓
71,RPVOMLPKNHOFFBB58CA,25.0,86.15,共有部份,鋼筋混凝土造,1983年1月12日,七層,nan
72,RPUPMLOLNHOFFAB48CA,30.0,241.63,住房,鋼筋混凝土造,1978年8月12日,四層,一層 二層 三層 四層 陽台 騎樓 花台
73,RPUPMLOLNHOFFAB48CA,30.0,27.25,共有部份,鋼筋混凝土造,1978年8月12日,四層,nan
74,RPUNMLNLNHOFFAB18CA,23.0,96.18,店舖，集合住宅，人行道,鋼筋混凝土造,1985年8月2日,十四層,一層 二層 陽台 騎樓
75,RPUNMLNLNHOFFAB18CA,23.0,14.24,共同使用,鋼筋混凝土造,1985年8月2日,十四層,nan
76,RPUNMLNLNHOFFAB18CA,23.0,9.97,停車空間,鋼筋混凝土造,1985年8月2日,十四層,nan
77,RPUNMLNLNHOFFAB18CA,23.0,5.34,共同使用,鋼筋混凝土造,1985年8月2日,十四層,nan
78,RPQOMLTKNHOFFBB48CA,31.0,111.91,住商用,鋼筋混凝土造,1977年9月22日,五層,一層 二層 陽台 騎樓 花台
79,RPQOMLTKNHOFFBB48CA,31.0,5.18,共有部份,鋼筋混凝土造,1977年9月22日,五層,nan
80,RPSNMLKLNHOFFBB77CA,24.0,737.68,商業用,鋼筋混凝土造,1984年4月18日,二層,一層 二層 屋頂突出物 騎樓
81,RPXTMLLMNHOFFBB09CA,39.0,149.33,工業用,加強磚造,1969年7月21日,二層,一層 二層
82,RPXOMLLKOHOFFBB48CA,21.0,98.21,住家用,鋼筋混凝土造,1986年12月31日,十四層,六層 陽台
83,RPXOMLLKOHOFFBB48CA,21.0,49.24,共有部份,鋼筋混凝土造,1986年12月31日,十四層,nan
84,RPOOMLRKNHOFFCB18CA,2.0,156.57,集合住宅,鋼筋混凝土造,106年6月6日,十二層,十二層 陽台 雨遮 見其他登記事項
85,RPOOMLRKNHOFFCB18CA,2.0,124.03,本共有部分係依使用執照之建築物概要表記載項目有：停車空間兼防空避難室、蓄水池、昇降機間、樓梯間、梯廳、電信室、台電配電室、消防機房、汙水機房、緊急發電機室、管委會使用空間、門廳、車道投影、機械室、水箱等１５項。,鋼筋混凝土造,106年6月6日,十二層,nan
86,RPTNMLMLNHOFFCB18CA,39.0,218.88,住商用,鋼筋混凝土造,1969年3月27日,三層,一層 二層 三層 騎樓 地下層
87,RPUNMLPLNHOFFCB58CA,23.0,68.54,共有部份,鋼筋混凝土造,1984年12月14日,七層,nan
88,RPUNMLPLNHOFFCB58CA,23.0,45.84,店舖、人行道,鋼筋混凝土造,1984年12月14日,七層,一層 騎樓
89,RPPQMLTLNHOFFCB78CA,13.0,204.99,住家用,鋼筋混凝土造,1994年12月2日,二十四層,十二層 陽台 雨遮
90,RPPQMLTLNHOFFCB78CA,13.0,137.74,共有部份,鋼筋混凝土造,1994年12月2日,二十四層,nan
91,RPXQMLQJOHOFFCB56CA,25.0,134.04,住商用,鋼筋混凝土造,1983年5月27日,十層,一層 二層 陽台 平台 騎樓 花台 夾層
92,RPXQMLQJOHOFFCB56CA,25.0,145.25,住商用,鋼筋混凝土造,1983年5月27日,十層,一層 二層 陽台 平台 騎樓 花台 夾層
93,RPXQMLQJOHOFFCB56CA,25.0,54.05,共有部份,鋼筋混凝土造,1983年5月27日,十層,nan
94,RPXQMLQJOHOFFCB56CA,25.0,69.63,共有部份,鋼筋混凝土造,1983年5月27日,十層,nan
95,RPSNMLMLNHOFFDB18CA,40.0,71.78,住家用,鋼筋混凝土造,1968年6月30日,五層,五層 電梯樓梯間
96,RPUNMLRKNHOFFFB98CA,24.0,162.12,住家用,鋼筋混凝土造,1983年10月30日,十六層,十五層 十六層 陽台 花台
97,RPUNMLRKNHOFFFB98CA,24.0,45.88,梯間、機房、水箱,鋼筋混凝土造,1983年10月30日,十六層,nan
98,RPUNMLRKNHOFFFB98CA,24.0,45.0,梯間、停車空間、車道,鋼筋混凝土造,1983年10月30日,十六層,nan
99,RPORMLQJOHOFFFB68CA,33.0,68.88,農舍、梯間,加強磚造,1975年5月17日,二層,一層 二層 屋頂突出物
100,RPORMLQJOHOFFFB68CA,33.0,68.88,農舍、梯間,加強磚造,1975年5月17日,二層,一層 二層 屋頂突出物
101,RPQNMLMKOHOFFFB18CA,44.0,102.0,住商用,加強磚造,1964年9月30日,二層,一層 二層 騎樓
102,RPSOMLRKNHOFFGB98CA,21.0,205.68,住家用,鋼筋混凝土造,1987年3月2日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
103,RPXOMLNJOHOFFJB76CA,3.0,121.88,集合住宅,鋼筋混凝土造,104年11月23日,十二層,十二層 陽台 雨遮 見其他登記事項
104,RPXOMLNJOHOFFJB76CA,3.0,75.38,防空避難兼停車空間、台電配電室、發電機室、電信室、電梯間、樓梯間、停車空間、消防機械室、蓄水池、排煙室、機械室、污水機房、水箱、門廳、管委會使用空間、開放空間、垃圾貯存室等１７項,鋼筋混凝土造,104年11月23日,十二層,nan
105,RPUNMLNLNHOFFJB09CA,40.0,19.29,住宅、店舖,加強磚造,1968年4月15日,二層,一層 二層
106,RPXNMLMKOHOFFJB66CA,27.0,145.13,店舖、集合住宅,鋼筋混凝土造,1981年5月26日,十四層,一層 二層 陽台 騎樓
107,RPXNMLMKOHOFFJB66CA,27.0,16.53,梯間、避難室、機械室、水箱,鋼筋混凝土造,1981年5月26日,十四層,nan
108,RPOOMLMKOHOFFJB48CA,27.0,145.13,店舖、集合住宅,鋼筋混凝土造,1981年5月26日,十四層,一層 二層 陽台 騎樓
109,RPOOMLMKOHOFFJB48CA,27.0,16.53,梯間、避難室、機械室、水箱,鋼筋混凝土造,1981年5月26日,十四層,nan
110,RPSNMLRKNHOFFKB66CA,1.0,172.06,住宅、樓梯間,鋼筋混凝土造,107年10月3日,三層,一層 二層 三層 陽台 見其他登記事項
111,RPQNMLQKNHOFFBB18DA,17.0,103.05,住家用,鋼筋混凝土造,1991年8月7日,二十四層,九層 十層 陽台 雨遮
112,RPQNMLQKNHOFFBB18DA,17.0,49.27,共有部份,鋼筋混凝土造,1991年8月7日,二十四層,nan
113,RPOOMLKLNHOFFCB67DA,21.0,31.98,辦公室,鋼筋混凝土造,1986年12月16日,二十三層,十四層 陽台
114,RPOOMLKLNHOFFCB67DA,21.0,5.31,共有部份,鋼筋混凝土造,1986年12月16日,二十三層,nan
115,RPOOMLKLNHOFFCB67DA,21.0,4.58,共有部份,鋼筋混凝土造,1986年12月16日,二十三層,nan
116,RPOOMLKLNHOFFCB67DA,21.0,5.36,共有部份,鋼筋混凝土造,1986年12月16日,二十三層,nan
117,RPPPMLRKNHOFFGB88DA,46.0,37.84,商業用,加強磚造,1962年1月1日,一層,一層 騎樓
118,RPVNMLPJOHOFFIB66DA,35.0,79.95,集合住宅、梯間,鋼筋混凝土造,1973年2月15日,五層,一層
119,RPVNMLPJOHOFFIB66DA,35.0,1.06,共有部份,鋼筋混凝土造,1973年2月15日,五層,nan
120,RPWNMLNLNHOFFIB66DA,38.0,45.75,住家用,加強磚造,1969年11月20日,二層,一層 二層
121,RPWNMLRKNHOFFKB07CA,29.0,150.1,防空避難室、集合住宅,鋼筋混凝土造,1978年11月3日,四層,三層 四層 陽台 露台 地下層
122,RPWNMLRKNHOFFKB07CA,29.0,17.49,梯間,鋼筋混凝土造,1978年11月3日,四層,nan
123,RPUNMLTLNHOFFKB17CA,39.0,74.19,住家用,加強磚造,1969年1月28日,四層,三層 電梯樓梯間
124,RPPNMLTLNHOFFJB56CA,1.0,58.97,店舖,鋼筋混凝土造,107年7月31日,十五層,一層 見其他登記事項
125,RPPNMLTLNHOFFJB56CA,1.0,51.64,停車空間、排煙室、樓梯間、昇降機間、機房、水箱、消防機房、污水機房、防空避難室停車空間、緊急發電機室、台電配電室、電信室、水景機房、機車停車區、人行道、沿街式頂蓋型開放空間、梯廳、門廳、垃圾集中室、公共服務空間、管委會空間、管理室、梯間、水錶箱室、電梯機房等２５項,鋼筋混凝土造,107年7月31日,十五層,nan
126,RPRQMLNLNHOFFIB98CA,1.0,390.01,辦公室,鋼筋混凝土構造,107年2月9日,十三層,七層
127,RPRQMLNLNHOFFIB98CA,1.0,120.48,本共有部分之項目有防空避難室兼停車空間等一項。,鋼筋混凝土結構造,107年2月9日,五層,nan
128,RPRQMLNLNHOFFIB98CA,2.0,167.84,本共有部分之項目有緊急升降機間兼排煙室、電梯廳、園區管理辦公室、辦公室、補習（訓練班）、電氣室、安全梯間、男女廁所、淋浴間、茶水間、儲藏、梯廳、機房、水錶房、水箱機房、電梯機房、消防泵浦室、日用水箱、揚水泵浦機房、機電設備空間、進排風機房、污水機房、噴灌機房、車道、監控機房、電信室、室內兒童遊戲場、機車停車空間、清潔用品室、機電辦公室、備品室、垃圾儲藏室、空調機房、發電機房、儲藏室、警衛室、臨時裝卸暫停車位、無障礙廁所、台電配電場所、電錶室、補氣機房、發電機房挑空區、商場挑空區、會議室、大廳、展示廳、多功能場所、管委會辦公室、中控機房、中庭大廳、水錶室等５１項。,鋼筋混凝土構造,105年12月30日,13,nan
129,RPRQMLNLNHOFFIB98CA,1.0,87.86,本共有部分之項目有緊急升降機間兼排煙室、電梯廳、電氣室、安全梯間、男女廁所、淋浴間、茶水間、無障礙廁所、儲藏、梯廳、機房等十一項。,鋼筋混凝土構造,107年2月9日,十三層,nan
130,RPUNMLKLNHOFFIB68CA,42.0,178.5,住商用,加強磚造,1965年12月30日,三層,一層 二層 三層 屋頂突出物 騎樓
131,RPXPMLKKOHOFFIB56CA,21.0,176.54,人行道．店舖．住宅．梯間,鋼筋混凝土造,1986年10月28日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
132,RPRNMLQJOHOFFDB38CA,11.0,37.62,商業用,鋼筋混凝土造,1997年3月28日,十二層,二層 雨遮 見其他登記事項
133,RPRNMLQJOHOFFDB38CA,11.0,37.62,商業用,鋼筋混凝土造,1997年3月28日,十二層,二層 雨遮 見其他登記事項
134,RPRNMLQJOHOFFDB38CA,11.0,28.27,共有部份,鋼筋混凝土造,1997年3月28日,十二層,nan
135,RPRNMLQJOHOFFDB38CA,11.0,28.27,共有部份,鋼筋混凝土造,1997年3月28日,十二層,nan
136,RPWPMLQJOHOFFCB98CA,35.0,125.79,店房、住房、人行道、避難室,鋼筋混凝土造,1973年3月15日,五層,一層 二層 陽台 騎樓 地下層
137,RPQNMLRJOHOFFCB28CA,19.0,74.77,店舖、人行道,鋼筋混凝土造,1989年3月24日,十四層,一層 陽台 騎樓 夾層
138,RPQNMLRJOHOFFCB28CA,19.0,30.53,共有部份,鋼筋混凝土造,1989年3月24日,十四層,nan
139,RPQNMLRJOHOFFCB28CA,19.0,13.72,共有部份,鋼筋混凝土造,1989年3月24日,十四層,nan
140,RPQNMLRJOHOFFCB28CA,19.0,66.94,店舖、人行道,鋼筋混凝土造,1989年3月24日,十四層,一層 騎樓 夾層
141,RPQNMLRJOHOFFCB28CA,19.0,12.16,共有部份,鋼筋混凝土造,1989年3月24日,十四層,nan
142,RPXQMLOKOHOFFBB98CA,34.0,57.86,住家用,鋼筋混凝土造,1974年6月27日,七層,四層 陽台
143,RPXQMLOKOHOFFBB98CA,34.0,13.39,共有部份,鋼筋混凝土造,1974年6月27日,七層,nan
144,RPURMLTLNHOFFBB66CA,37.0,91.14,商業用,鋼筋混凝土造,1971年2月26日,五層,一層 騎樓
145,RPSOMLTLNHOFFAB68CA,nan,134.3,商業用,木造,nan,二層,一層 二層 騎樓
146,RPPQMLKKOHOFFAB67CA,25.0,87.48,住家用,鋼筋混凝土造,1983年9月1日,八層,七層 八層 陽台 露台
147,RPPQMLKKOHOFFAB67CA,25.0,87.48,住家用,鋼筋混凝土造,1983年9月1日,八層,七層 八層 陽台 露台
148,RPPQMLKKOHOFFAB67CA,25.0,16.53,防空避難室，停車空間，人行道，梯間，水塔，機械室,鋼筋混凝土造,1983年9月1日,八層,nan
149,RPPQMLKKOHOFFAB67CA,25.0,16.53,防空避難室，停車空間，人行道，梯間，水塔，機械室,鋼筋混凝土造,1983年9月1日,八層,nan
150,RPWNMLKLNHOFFAB08CA,12.0,191.33,人行道．店舖．辦公室,鋼筋混凝土造,1995年12月18日,十四層,一層 陽台 騎樓 夾層
151,RPWNMLKLNHOFFAB08CA,12.0,28.79,共用部份,鋼筋混凝土造,1995年12月18日,十四層,nan
152,RPWNMLKLNHOFFAB08CA,12.0,19.06,共用部分,鋼筋混凝土造,1995年12月18日,十四層,nan
153,RPTPMLOLNHOFFAB38CA,nan,231.87,住商用,鋼筋混凝土造,nan,四層,一層 二層 三層 四層 騎樓 夾層 地下層
154,RPPPMLKLNHOFFBB67CA,30.0,123.37,住家用,加強磚造,1977年11月3日,二層,(空白) 一層 二層
155,RPWNMLMLNHOFFBB38CA,3.0,147.49,集合住宅,鋼筋混凝土造,105年1月22日,二十層,二層 陽台
156,RPWNMLMLNHOFFBB38CA,3.0,129.59,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間．消防機械室．梯廳．污水機房．安全梯．停車空間．台電配電室．發電機室．防災中心．電信室．排煙室．水箱．噴灌機房．管委會使用空間垃圾儲藏室．緊急昇降機．樓梯間．車道．特別安全梯．管委會使用空間．緊急昇降機間．電梯機房．消防中繼機房及機械室等２３項。,鋼筋混凝土造,105年1月22日,二十層,nan
157,RPUOMLNLNHOFFBB38CA,24.0,81.19,住家用,鋼筋混凝土造,1984年8月21日,七層,六層 陽台
158,RPUOMLNLNHOFFBB38CA,24.0,20.67,共有部份,鋼筋混凝土造,1984年8月21日,七層,nan
159,RPPOMLMLNHOFFCB87CA,2.0,194.92,店舖、住宅,鋼筋混凝土造,106年6月29日,二十一層,一層 陽台 見其他登記事項
160,RPPOMLMLNHOFFCB87CA,2.0,126.93,本共有部分係依使用執照之建築物概要表記載項目有：停車空間、排煙室、安全梯、緊急昇降機、門廊、消防機房、污水／揚水機房、電信機房、機械室、防空避難室兼停車空間、台電配電室、發電機室、中繼水箱機房、梯廳、水景機房、環保室、大廳、防災中心、走廊、梯間、水錶室、樓梯間、中繼加壓消防機房、電梯機房、水箱等２５項,鋼筋混凝土造,106年6月29日,二十一層,nan
161,RPPNMLNJOHOFFCB77CA,37.0,122.14,住家用,加強磚造,1970年12月11日,二層,一層 二層 陽台
162,RPVNMLOKOHOFFCB58CA,nan,126.79,集合住宅,鋼筋混凝土造,108年1月19日,二十四層,九層 陽台 雨遮
163,RPVNMLOKOHOFFCB58CA,nan,66.83,本共有部分係依使用執照之建築概要表記載項目有：停車空間、消防機房、水箱、污水機房、消防中繼機房、排煙室、電信室、發電機房配電室、停車空間兼防空避難室、台電配電室、發電機房、電錶室、受電箱室、昇降機道、有頂蓋型沿街步道式開放空間兼騎樓、門廳、垃圾儲存空間、防災中心、車道、梯廳、梯廳出入口、管委會空間、管委會多功能交誼廳、健身休閒、公廁、特別安全梯、昇降機、緊急昇降機、設備管道間、管委會門廳、信箱間、有頂蓋型沿街步道式開放空間、走道、管道間、梯間、昇降機道、緊急昇降機道、緊急用昇降機間、雨水貯留設備水箱、樓梯間、機械室、消防水箱、水錶室、電梯機房等４４項。,鋼筋混凝土造,108年1月19日,二十四層,nan
164,RPVNMLOKOHOFFCB58CA,nan,23.19,本共有部分係依使用執照之建築概要表記載項目有：梯廳、排煙室、梯間、緊急用昇降機道、緊急用昇降機間、昇降機道、設備管道間等７項。,鋼筋混凝土造,108年1月19日,二十四層,nan
165,RPXOMLOKOHOFFCB88CA,nan,155.68,集合住宅,鋼筋混凝土造,108年1月19日,二十四層,十九層 陽台 雨遮
166,RPXOMLOKOHOFFCB88CA,nan,104.24,本共有部分係依使用執照之建築概要表記載項目有：停車空間、消防機房、水箱、污水機房、消防中繼機房、排煙室、電信室、發電機房配電室、停車空間兼防空避難室、台電配電室、發電機房、電錶室、受電箱室、昇降機道、有頂蓋型沿街步道式開放空間兼騎樓、門廳、垃圾儲存空間、防災中心、車道、梯廳、梯廳出入口、管委會空間、管委會多功能交誼廳、健身休閒、公廁、特別安全梯、昇降機、緊急昇降機、設備管道間、管委會門廳、信箱間、有頂蓋型沿街步道式開放空間、走道、管道間、梯間、昇降機道、緊急昇降機道、緊急用昇降機間、雨水貯留設備水箱、樓梯間、機械室、消防水箱、水錶室、電梯機房等４４項。,鋼筋混凝土造,108年1月19日,二十四層,nan
167,RPXOMLOKOHOFFCB88CA,nan,28.49,本共有部分係依使用執照之建築概要表記載項目有：梯廳、排煙室、梯間、緊急用昇降機道、緊急用昇降機間、昇降機道、設備管道間等７項。,鋼筋混凝土造,108年1月19日,二十四層,nan
168,RPSPMLLKOHOFFCB18CA,24.0,142.7,住商用,鋼筋混凝土造,1984年2月15日,十六層,一層 二層 平台
169,RPSPMLLKOHOFFCB18CA,24.0,27.79,共有部份,鋼筋混凝土造,1984年2月15日,十六層,nan
170,RPPRMLNKOHOFFCB28CA,nan,147.57,集合住宅,鋼筋混凝土造,108年1月19日,二十四層,九層 陽台 雨遮
