,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
889,清水區,土地,銀聯段2129-3地號,210.17,住,nan,nan,1080617,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,3700000,17605.0,nan,0.0,0,受債權債務影響或債務抵償之交易。；,RPPNMLQLOHOFFFB58CA,0.0,0.0,0,nan,nan
890,梧棲區,房地(土地+建物),臺中市梧棲區自立路３７２號,4200.0,工,nan,nan,1080326,土地1建物1車位0,一層，二層，防空避難室,二層,工廠,見其他登記事項,見其他登記事項,780315.0,1510.16,0,0,0,無,無,235042500,nan,nan,0.0,0,nan,RPPPMLOJPHOFFFB48CA,1.0,510.16,0,nan,nan
891,大雅區,土地,大明段1-5地號,403.51,農,nan,nan,1080409,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,5280000,13085.0,nan,0.0,0,向政府機關承購之案件。；共六位權利人,RPVNMLKLOHOFFHB78CA,0.0,0.0,0,nan,nan
892,潭子區,房地(土地+建物),臺中市潭子區勝利五街３２號,18.74,住,nan,nan,1080516,土地1建物1車位0,一層，二層,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,830510.0,98.74,1,2,1,有,有,6000000,60766.0,nan,0.0,0,nan,RPTOMLNJPHOFFHB88CA,72.5,8.21,0,nan,nan
893,潭子區,房地(土地+建物),臺中市潭子區福潭路７１０號,37.43,住,nan,nan,1080528,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,680110.0,63.08,4,2,2,有,無,4200000,66582.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLOLOHOFFHB56CA,63.08,0.0,0,nan,nan
894,清水區,土地,海風段1004-5地號,349.74,農,nan,nan,1080430,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,2000000,5719.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；權利人共兩人。,RPQNMLOJPHOFFFB38CA,0.0,0.0,0,nan,nan
895,清水區,土地,中興段483地號,6.0,其他,nan,nan,1080612,土地2建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,190800,31800.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLPLOHOFFFB48CA,0.0,0.0,0,nan,nan
896,沙鹿區,土地,大學段962地號,623.3,其他,nan,nan,1080506,土地2建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1414125,2269.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；持分土地買賣。,RPUNMLOLOHOFFFB88CA,0.0,0.0,0,nan,nan
897,清水區,土地,西寧段88地號,108.0,住,nan,nan,1080517,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1544400,14300.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUOMLOLOHOFFFB98CA,0.0,0.0,0,nan,nan
898,清水區,土地,西寧段91地號,603.0,住,nan,nan,1080517,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,8622900,14300.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLOLOHOFFFB09CA,0.0,0.0,0,nan,nan
899,豐原區,房地(土地+建物)+車位,臺中市豐原區中山路８５號十五樓之１,80.63,住,nan,nan,1080514,土地1建物1車位2,十五層，十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800531.0,640.83,6,3,7,有,有,14540000,22689.0,坡道平面,0.0,0,nan,RPVNMLOLOHOFFDB78CA,481.64,59.84,0,nan,nan
900,后里區,土地,中和東段551地號,85.81,住,nan,nan,1080425,土地4建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,2800000,32630.0,nan,0.0,0,含增建或未登記建物。；包含公共設施保留地之交易。；,RPQNMLPLOHOFFDB38CA,0.0,0.0,0,nan,nan
901,西屯區,土地,廣昌段24-6地號,1002.95,農,nan,nan,1080515,土地5建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,26076700,26000.0,nan,0.0,0,包含公共設施保留地之交易。；公家機關協議價購,RPQNMLRLOHOFFCB48CA,0.0,0.0,0,nan,nan
902,南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段６１５之３號六樓之１,19.67,住,nan,nan,1080326,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880429.0,188.91,4,2,2,有,有,10000000,52935.0,坡道平面,23.21,0,親友、員工或其他特殊關係間之交易。；,RPPQMLQLOHOFFCB58CA,104.63,13.57,0,nan,nan
903,西屯區,土地,信安段481地號,27.57,其他,nan,nan,1080606,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,3527500,127947.0,nan,0.0,0,包含公共設施保留地之交易。；,RPUPMLLJPHOFFCB38CA,0.0,0.0,0,nan,nan
904,西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路166號17樓之2,15.49,其他,nan,nan,1080518,土地1建物1車位2,十七層,三十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,991013.0,273.51,3,1,3,有,有,30000000,109685.0,坡道平面,31.66,0,親友、員工或其他特殊關係間之交易。,RPWNMLPLOHOFFCB88CA,151.94,26.2,0,nan,nan
905,西屯區,土地,廣順段609-1地號,37.5,其他,nan,nan,1080516,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1800000,48000.0,nan,0.0,0,包含公共設施保留地之交易。；,RPTNMLPLOHOFFCB58CA,0.0,0.0,0,nan,nan
906,西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段７４０巷２弄１４號,77.5,住,nan,nan,1080326,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,681205.0,144.3,6,2,3,有,無,13000000,90090.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUPMLOLOHOFFCB78CA,144.3,0.0,0,nan,nan
907,西屯區,土地,民安段1655地號,26.89,其他,nan,nan,1080604,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,4853150,180482.0,nan,0.0,0,包含公共設施保留地之交易。；,RPVPMLOLOHOFFCB88CA,0.0,0.0,0,nan,nan
908,北區,房地(土地+建物),臺中市北區英才路１０２巷４３號,37.98,住,nan,nan,1080515,土地7建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,950626.0,129.85,4,2,4,有,無,6500000,50058.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLPLOHOFFBB58CA,107.82,10.58,0,nan,nan
909,西區,房地(土地+建物),臺中市西區五權三街４０６巷９號,72.0,住,nan,nan,1080515,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,750626.0,122.44,5,2,3,有,無,9160000,74812.0,nan,0.0,0,含增建或未登記建物。；受債權債務影響或債務抵償之交易。；,RPTOMLMKPHOFFAB18CA,103.83,18.61,0,nan,nan
910,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－１號９樓,22.82,其他,nan,nan,1080513,土地5建物1車位1,九層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,195.34,2,0,2,有,有,14002477,71683.0,升降平面,0.0,0,包含公共設施保留地之交易。；,RPVNMLPLOHOFFAB58CA,92.87,31.99,0,nan,nan
911,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－３號,28.24,其他,nan,nan,1080513,土地1建物1車位1,一層，二層,十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,870724.0,242.96,2,0,4,有,有,27222631,112046.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,RPWNMLPLOHOFFAB68CA,144.16,17.28,0,nan,nan
912,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－１號５樓,42.12,其他,nan,nan,1080527,土地5建物1車位1,五層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,374.71,3,0,2,有,有,25239257,67357.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,RPVOMLQLOHOFFAB78CA,208.71,40.56,0,nan,nan
913,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－２號１０樓,32.76,其他,nan,nan,1080527,土地5建物1車位1,十層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,305.84,2,0,2,有,有,23997250,78463.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,SPVOMLQLOHOFFAB88CA,174.65,16.27,0,nan,nan
914,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－２號１１樓,32.35,其他,nan,nan,1080527,土地5建物1車位1,十一層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,300.79,0,0,2,無,有,23966931,79680.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,TPVOMLQLOHOFFAB98CA,171.18,16.27,0,nan,nan
915,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－２號４樓,32.76,其他,nan,nan,1080527,土地5建物1車位1,四層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,299.0,0,0,2,無,有,21145158,70720.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,UPVOMLQLOHOFFAB09CA,174.65,16.27,0,nan,nan
916,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－２號５樓,32.76,其他,nan,nan,1080527,土地5建物1車位1,五層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,299.0,2,0,2,有,有,21518968,71970.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,VPVOMLQLOHOFFAB56CA,174.65,16.27,0,nan,nan
917,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－２號９樓,32.76,其他,nan,nan,1080527,土地5建物1車位1,九層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,305.84,2,0,2,有,有,23854963,77998.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,WPVOMLQLOHOFFAB66CA,174.65,16.27,0,nan,nan
918,東區,房地(土地+建物),臺中市東區復興路４段２３１－３號１２樓,12.81,其他,nan,nan,1080527,土地5建物1車位0,十二層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,131.14,0,0,2,無,有,10883894,82994.0,nan,0.0,0,包含公共設施保留地之交易。；政府協議價購案,XPVOMLQLOHOFFAB76CA,74.88,8.14,0,nan,nan
919,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－１號１１樓,22.82,其他,nan,nan,1080527,土地5建物1車位1,十一層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,195.34,4,0,2,有,有,14409723,73767.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,RPWOMLQLOHOFFAB88CA,92.87,31.99,0,nan,nan
920,東區,房地(土地+建物)+車位,臺中市東區復興路４段２３１－１號４樓,42.12,其他,nan,nan,1080527,土地0建物1車位1,四層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,870724.0,374.71,0,0,2,無,有,24800625,66186.0,升降平面,0.0,0,包含公共設施保留地之交易。；政府協議價購案,SPWOMLQLOHOFFAB98CA,208.71,40.56,0,nan,nan
921,豐原區,土地,萬年段257-4地號,12.41,住,nan,nan,1080522,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,651525,52500.0,nan,0.0,0,向政府機關承購之案件。；,RPRNMLPLOHOFFDB58DA,0.0,0.0,0,nan,nan
922,大肚區,房地(土地+建物),臺中市大肚區遊園路一段１５０巷１５２之３號,54.45,nan,鄉村區,乙種建築用地,1080610,土地1建物1車位0,四層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,700730.0,72.94,3,2,1,有,無,1000000,13710.0,nan,0.0,0,nan,RPTNMLSJPHOFFKB96CA,72.94,0.0,0,nan,nan
923,大肚區,土地,溪洲段17-16地號,311.0,住,nan,nan,1080531,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,8086000,26000.0,nan,0.0,0,向政府機關承購之案件。；,RPVNMLLLOHOFFKB56CA,0.0,0.0,0,nan,nan
924,太平區,土地,愛平段611地號,156.0,其他,nan,nan,1080611,土地3建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1357200,8700.0,nan,0.0,0,包含公共設施保留地之交易。；,RPUNMLLJPHOFFJB88CA,0.0,0.0,0,nan,nan
925,烏日區,房地(土地+建物)+車位,臺中市烏日區健行北路96號,14.05,商,nan,nan,1080611,土地1建物1車位2,一層，二層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050729.0,112.04,3,1,3,有,有,8500000,75866.0,坡道平面,27.14,0,nan,RPXPMLLKPHOFFIB76CA,54.19,4.57,0,nan,nan
926,太平區,土地,頭汴坑段30-18地號,152.16,nan,山坡地保育區,殯葬用地,1080527,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,380407,2500.0,nan,0.0,0,向政府機關承購之案件。；,RPVNMLRLOHOFFJB07CA,0.0,0.0,0,nan,nan
927,神岡區,土地,大社東段1150地號,18.37,住,nan,nan,1080529,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,1521036,82800.0,nan,0.0,0,向政府機關承購之案件。,RPSOMLPKPHOFFDB68CA,0.0,0.0,0,nan,nan
928,東勢區,房地(土地+建物),臺中市東勢區豐勢路548號,113.0,住,nan,nan,1080610,土地2建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,650421.0,272.8,12,3,6,有,無,12000000,43988.0,nan,0.0,0,nan,RPPNMLOLOHOFFGB48CA,272.8,0.0,0,nan,nan
929,潭子區,房地(土地+建物)+車位,臺中市潭子區得福街１１３巷２５號３樓,31.79,住,nan,nan,1080407,土地1建物1車位1,三層，夾層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800627.0,158.83,4,3,2,有,有,6580000,41428.0,坡道平面,0.0,0,nan,RPXNMLQLOHOFFHB96CA,131.77,6.5,0,nan,nan
