,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
400,RPQPMLPJQHOFFBB38CA,坡道平面,0,27.55,nan
401,RPSPMLPJQHOFFBB58CA,坡道平面,0,27.55,nan
402,RPSPMLPJQHOFFBB58CA,坡道平面,0,27.55,nan
403,RPTPMLPJQHOFFBB68CA,坡道平面,0,27.55,nan
404,RPUPMLPJQHOFFBB78CA,坡道平面,0,27.55,nan
405,RPVPMLPJQHOFFBB88CA,坡道平面,0,27.55,nan
406,RPSQMLPJQHOFFBB68CA,坡道平面,0,27.55,nan
407,RPUQMLPJQHOFFBB88CA,坡道平面,0,27.55,nan
408,RPWQMLPJQHOFFBB09CA,坡道平面,0,27.55,nan
409,RPXQMLPJQHOFFBB56CA,坡道平面,0,27.55,nan
410,RPPRMLPJQHOFFBB48CA,坡道平面,0,27.55,nan
411,RPRRMLPJQHOFFBB68CA,坡道平面,0,27.55,nan
412,RPVNMLPJQHOFFAB58CA,升降平面,0,nan,nan
413,RPURMLLMPHOFFCB88CA,坡道平面,0,nan,nan
414,RPQOMLMKQHOFFCB18CA,坡道機械,0,nan,nan
415,RPQOMLMKQHOFFCB18CA,坡道機械,0,nan,nan
416,RPTNMLTJQHOFFCB98CA,坡道平面,1500000,25.51,nan
417,RPTNMLTJQHOFFCB98CA,坡道平面,1500000,24.81,nan
418,RPTNMLTJQHOFFCB98CA,坡道平面,1000000,24.81,nan
419,RPTNMLTJQHOFFCB98CA,坡道平面,1000000,24.81,nan
420,RPTNMLTJQHOFFCB98CA,坡道平面,1500000,24.81,nan
421,RPRNMLPLPHOFFHB98CA,坡道機械,0,nan,nan
422,RPTOMLTJQHOFFCB09CA,坡道平面,0,nan,nan
423,RPQOMLQLPHOFFBB48CA,坡道平面,0,25.81,nan
424,RPTQMLNLPHOFFBB68CA,坡道平面,0,19.42,nan
425,RPQQMLRLPHOFFBB78CA,升降平面,0,nan,nan
426,RPQQMLKMPHOFFBB18CA,坡道平面,0,nan,nan
427,RPWTMLLJQHOFFBB98CA,坡道機械,0,14.81,nan
428,RPQQMLQJQHOFFBB58CA,坡道平面,1000000,47.23,nan
429,RPWNMLQLPHOFFAB88CA,坡道機械,0,nan,nan
430,RPWOMLOLPHOFFAB78CA,坡道平面,0,nan,nan
431,RPUSMLPLPHOFFCB66CA,坡道機械,0,nan,nan
432,RPPNMLPLPHOFFHB78CA,坡道平面,0,26.04,nan
433,RPXPMLLJQHOFFJB86CA,坡道平面,0,nan,nan
434,RPPNMLPJQHOFFCB18CA,坡道平面,0,28.22,nan
435,RPRNMLKMPHOFFCB08CA,坡道機械,0,4.47,nan
436,RPORMLTLPHOFFAB78CA,坡道機械,0,nan,nan
437,RPORMLTLPHOFFAB78CA,坡道機械,0,nan,nan
438,RPOQMLKMPHOFFBB97CA,坡道平面,0,nan,nan
439,RPRPMLKMPHOFFBB18CA,坡道機械,0,13.4,nan
440,RPSRMLNKQHOFFBB68CA,坡道平面,0,nan,nan
441,RPUOMLTLPHOFFCB66CA,坡道機械,0,11.8,nan
442,RPUOMLTLPHOFFCB66CA,坡道機械,0,11.8,nan
443,RPQNMLTLPHOFFCB78CA,坡道平面,0,15.19,nan
444,RPQNMLTLPHOFFCB78CA,坡道平面,0,13.13,nan
445,RPWOMLRJQHOFFIB17CA,升降機械,0,nan,nan
446,RPUNMLKMPHOFFAB18CA,坡道機械,0,nan,nan
447,RPPSMLPJQHOFFBB58CA,坡道機械,0,nan,nan
448,RPOOMLSJQHOFFBB38CA,坡道機械,0,7.95,nan
449,RPQOMLTJQHOFFCB78CA,坡道平面,0,33.91,nan
450,RPQOMLTJQHOFFCB78CA,坡道平面,0,33.91,nan
451,RPVNMLSLQHOFFCB66CA,坡道平面,0,nan,nan
452,RPVNMLSLQHOFFCB66CA,坡道平面,0,nan,nan
453,RPVNMLSLQHOFFCB66CA,坡道平面,0,nan,nan
454,RPRNMLKLQHOFFBB97CA,坡道平面,0,21.5,nan
455,RPORMLLMPHOFFCB28CA,坡道平面,0,nan,nan
456,RPOQMLLMPHOFFCB18CA,坡道平面,0,14.92,nan
457,RPOQMLLMPHOFFCB18CA,坡道平面,0,14.92,nan
458,RPOQMLLMPHOFFCB18CA,坡道平面,0,14.92,nan
459,RPQQMLLMPHOFFCB38CA,坡道平面,0,14.92,nan
460,RPQQMLLMPHOFFCB38CA,坡道平面,0,14.92,nan
461,RPQQMLLMPHOFFCB38CA,坡道平面,0,14.92,nan
462,RPXPMLMKQHOFFCB98CA,坡道機械,0,nan,nan
463,RPXQMLNKQHOFFCB56CA,坡道平面,0,29.76,nan
464,RPUNMLMJQHOFFBB28CA,坡道平面,0,nan,nan
465,RPWOMLTJQHOFFCB76CA,坡道平面,0,26.55,nan
466,RPOOMLTKQHOFFCB68CA,坡道平面,0,29.84,nan
467,RPOOMLTKQHOFFCB68CA,坡道平面,0,29.84,nan
468,RPOOMLTKQHOFFCB68CA,坡道平面,0,29.84,nan
469,RPOOMLTKQHOFFCB68CA,坡道平面,0,29.84,nan
470,RPOOMLTKQHOFFCB68CA,坡道平面,0,29.84,nan
471,RPPOMLTKQHOFFCB78CA,坡道平面,0,29.84,nan
472,RPPOMLTKQHOFFCB78CA,坡道平面,0,29.84,nan
473,RPPOMLTKQHOFFCB78CA,坡道平面,0,29.84,nan
474,RPPOMLTKQHOFFCB78CA,坡道平面,0,29.84,nan
475,RPPPMLMJQHOFFAB87CA,坡道機械,500000,nan,nan
476,RPRNMLTJQHOFFIB76CA,坡道機械,0,nan,nan
477,RPTNMLSJQHOFFIB96DA,坡道平面,0,nan,nan
478,RPVNMLSJQHOFFIB17DA,坡道平面,0,30.51,nan
479,RPVNMLSJQHOFFIB17DA,坡道平面,0,30.51,nan
480,RPSNMLQJQHOFFAB38CA,坡道機械,0,nan,nan
481,RPSNMLTKQHOFFAB78CA,升降機械,0,11.25,nan
482,RPQNMLKKQHOFFBB77CA,坡道平面,1200000,nan,nan
483,RPQNMLQKQHOFFCB48CA,坡道平面,0,21.97,nan
484,RPQNMLQKQHOFFCB48CA,坡道平面,0,21.97,nan
485,RPQNMLQKQHOFFCB48CA,坡道平面,0,21.97,nan
486,RPWNMLRJQHOFFFB76CA,坡道平面,0,29.62,nan
487,RPVOMLLLQHOFFCB68CA,坡道平面,0,16.61,nan
488,RPVOMLLLQHOFFCB68CA,坡道平面,0,16.61,nan
489,RPWOMLKLQHOFFCB68CA,坡道平面,0,24.74,nan
490,RPWOMLKLQHOFFCB68CA,坡道平面,0,24.74,nan
491,RPXOMLKLQHOFFCB78CA,坡道平面,0,32.45,nan
492,RPXOMLKLQHOFFCB78CA,坡道平面,0,32.45,nan
493,RPPNMLLMQHOFFBB97CA,坡道平面,0,27.55,nan
494,RPQNMLTLQHOFFBB78CA,坡道平面,0,27.55,nan
495,RPTPMLOLQHOFFBB78CA,坡道平面,0,27.55,nan
496,RPOSMLOLQHOFFBB58CA,坡道平面,0,27.55,nan
497,RPXVMLOLQHOFFBB17CA,坡道平面,0,27.55,nan
498,RPOWMLOLQHOFFBB98CA,坡道平面,0,27.55,nan
499,RPWOMLQLQHOFFIB27CA,坡道平面,1450000,29.78,nan
500,RPWOMLQLQHOFFIB27CA,升降機械,800000,16.56,nan
501,RPWOMLQLQHOFFIB27CA,升降機械,700000,16.56,nan
502,RPSPMLQLQHOFFIB96CA,坡道平面,1450000,29.78,nan
503,RPSPMLQLQHOFFIB96CA,升降機械,800000,16.56,nan
504,RPSPMLQLQHOFFIB96CA,升降機械,700000,16.56,nan
505,RPOQMLMLQHOFFBB18CA,坡道平面,0,27.55,nan
506,RPWPNLOLQHOFFBB56CA,坡道平面,0,24.9,nan
507,RPVONLOLQHOFFBB98CA,坡道平面,0,27.55,nan
508,RPUNNLOLQHOFFBB78CA,坡道平面,0,27.55,nan
509,RPUUMLNLQHOFFBB66CA,坡道平面,0,27.55,nan
510,RPWUMLNLQHOFFBB86CA,坡道平面,0,27.55,nan
511,RPQOMLQKQHOFFDB68CA,坡道平面,0,nan,nan
512,RPRNMLSKQHOFFBB68CA,坡道平面,0,28.79,nan
513,RPWOMLTJQHOFFAB56CA,升降機械,0,nan,nan
514,RPRNMLMKQHOFFJB88CA,坡道平面,0,36.68,nan
515,RPQOMLPJRHOFFCB48CA,升降機械,0,nan,nan
516,RPQPMLLLQHOFFCB28CA,坡道平面,0,nan,nan
517,RPQNMLLLQHOFFCB08CA,坡道平面,0,24.11,nan
518,RPTPMLTKQHOFFCB66CA,坡道平面,800000,nan,nan
