,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
1697,鶯歌區,房地(土地+建物),新北市鶯歌區德昌街１９７巷１１號,121.34,住,nan,nan,1080626,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1011113.0,275.05,4,1,2,有,有,19880000,72278.0,nan,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVNMLMLQHOFFIF27EA,254.5,6.38,10.58,nan,nan
1698,樹林區,土地,山佳段735地號,125.68,住,nan,nan,1080605,土地6建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,4114000,32734.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；共有人間之交易。本案含代繳增值稅337778元。,RPVNMLNKJIOFFIF66EA,0.0,0.0,0.0,nan,nan
1699,鶯歌區,土地,德昌段948地號,432.34,nan,一般農業區,農牧用地,1080628,土地4建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,7426052,17176.0,nan,0.0,0,畸零地或有合併使用之交易。；,RPOPMLOLPHOFFIF86EA,0.0,0.0,0.0,nan,nan
1700,新莊區,房地(土地+建物),新北市新莊區鳳山街１４號十一樓,5.27,其他,nan,nan,1080620,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890621.0,42.37,1,1,1,有,有,3000000,70805.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTPMLSKPHOFFBF96EA,27.17,0.0,3.57,nan,nan
1701,樹林區,房地(土地+建物),新北市樹林區大慶街５６號,24.8,nan,山坡地保育區,丙種建築用地,1080415,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711106.0,82.87,3,1,2,有,無,5000000,60335.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLTKPHOFFIF67CA,70.49,12.38,0.0,nan,nan
1702,樹林區,土地,水源段959地號,89.16,住,nan,nan,1080621,土地3建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,6360000,71332.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLNLPHOFFIF27CA,0.0,0.0,0.0,nan,nan
1703,樹林區,房地(土地+建物)+車位,新北市樹林區學林路７３號,64.27,住,nan,nan,1080604,土地1建物1車位2,一層，二層，三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980211.0,295.72,5,2,3,有,有,24380000,82443.0,坡道平面,64.17,0,含增建或未登記建物。；,RPWOMLOLPHOFFIF37CA,171.89,0.0,16.25,nan,nan
1704,樹林區,房地(土地+建物),新北市樹林區保安街一段181號,108.59,住,nan,nan,1080626,土地2建物1車位0,一層，二層,二層,店面(店鋪),住商用,加強磚造,nan,153.86,0,0,0,無,無,30000000,194982.0,nan,0.0,0,含增建或未登記建物。；壹樓空地、頂樓,RPQOMLMLPHOFFIF56CA,153.86,0.0,0.0,nan,nan
1705,土城區,房地(土地+建物)+車位,新北市土城區頂埔街34號6樓,21.48,住,nan,nan,1080606,土地1建物1車位2,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840527.0,159.82,3,2,2,有,有,9200000,57565.0,升降平面,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPQPMLOLPHOFFAF78DA,74.52,0.0,9.41,nan,nan
1706,鶯歌區,房地(土地+建物),新北市鶯歌區德昌街２８號,34.75,住,nan,nan,1080626,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,nan,129.39,3,2,2,有,無,7680000,59355.0,nan,0.0,0,平台、防火巷有增建,RPQQMLPKIIOFFIF98CA,124.8,4.59,0.0,nan,nan
