,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
0,RPSOOLMLNHOFFBF68CA,坡道平面,1650000,44.62,nan
1,RPVOOLMLNHOFFBF98CA,坡道平面,1600000,44.62,nan
2,RPOPOLMLNHOFFBF38CA,坡道平面,1600000,44.62,nan
3,RPSPOLMLNHOFFBF78CA,坡道平面,1600000,38.49,nan
4,RPTNOLMLNHOFFBF68CA,坡道平面,1600000,44.62,nan
5,RPSPMLKLOHOFFCF58CA,坡道平面,0,44.31,nan
6,RPQNMLQKNHOFFHF09CA,坡道平面,0,15.0,nan
7,RPSQMLKLOHOFFAF68EA,塔式車位,1200000,13.52,nan
8,RPSQMLOKNHOFFBF98EA,坡道平面,0,nan,nan
9,RPUNMLRKNHOFFGF07EA,升降平面,0,nan,nan
10,RPPNMLOKNHOFFBF38EA,升降機械,1030000,19.95,nan
11,RPXSMLKLOHOFFBF86EA,坡道平面,0,nan,nan
12,RPXQMLOKOHOFFEF07CA,坡道平面,0,25.95,nan
13,RPXQMLOKOHOFFEF07CA,坡道平面,0,25.95,nan
14,RPXQMLOKOHOFFEF07CA,坡道平面,0,25.95,nan
15,RPXQMLOKOHOFFEF07CA,坡道平面,0,25.95,nan
16,RPRPMLOLNHOFFBF68CA,坡道平面,0,34.57,nan
17,RPRPMLOLNHOFFBF68CA,坡道平面,0,34.57,nan
18,RPXOMLOLNHOFFBF56CA,坡道平面,0,30.88,nan
19,RPVQMLLLNHOFFBF88CA,坡道平面,0,nan,nan
20,RPWRMLNJOHOFFDF76CA,坡道平面,0,nan,nan
21,RPTOMLRLNHOFFHF07CA,坡道平面,0,nan,nan
22,RPTOMLRLNHOFFHF07CA,坡道平面,0,nan,nan
23,RPUNMLKMNHOFFIF56CA,坡道平面,0,nan,nan
24,RPRPMLOLNHOFFCF88DA,坡道平面,2000000,45.74,nan
25,RPXPMLQKNHOFFAF86EA,坡道平面,2300000,22.02,nan
26,RPSOMLQKNHOFFHF86DA,升降機械,0,10.66,nan
27,RPOOMLRKNHOFFBF58DA,坡道平面,1200000,33.8,nan
28,RPOOMLRKNHOFFBF58DA,坡道平面,1200000,33.8,nan
29,RPOOMLRKNHOFFBF58DA,坡道平面,1200000,33.8,nan
30,RPTPMLQJOHOFFHF96CA,塔式車位,0,22.43,nan
31,RPTRMLRKNHOFFHF27CA,坡道平面,1850000,nan,nan
32,RPQPMLNLNHOFFDF68CA,坡道平面,1150000,36.95,nan
33,RPTQMLLMNHOFFCF88CA,坡道平面,0,nan,nan
34,RPVOMLOLNHOFFAF88CA,坡道平面,1350000,31.65,nan
35,RPWOMLOLNHOFFAF98CA,坡道平面,1280000,31.65,nan
36,RPQPMLOLNHOFFAF48CA,坡道平面,1460000,31.28,nan
37,RPROMLKLNHOFFBF18CA,坡道平面,0,32.23,nan
38,RPSQMLNJOHOFFBF68CA,坡道平面,0,27.11,nan
39,RPVNMLSLNHOFFCF76CA,坡道平面,0,30.04,nan
40,RPTPMLLLOHOFFCF78CA,坡道機械,0,nan,nan
41,RPPUMLMLNHOFFHF76CA,坡道平面,1600000,27.28,nan
42,RPPNMLNLNHOFFBF38EA,坡道平面,0,nan,nan
43,RPQNMLOJOHOFFDF68EA,坡道平面,0,29.2,nan
44,RPVNMLKLNHOFFEF98EA,坡道平面,477119,73.45,nan
45,RPOOMLOLNHOFFHF88CA,坡道平面,0,nan,nan
46,RPWOMLOLNHOFFHF07CA,坡道平面,2500000,40.1,nan
47,RPQOMLNLNHOFFHF98CA,坡道平面,0,nan,nan
48,RPVNMLMLNHOFFDF88CA,坡道平面,850000,36.95,nan
49,RPXNMLMLNHOFFDF09CA,坡道平面,850000,36.95,nan
50,RPQPMLMLNHOFFDF58CA,坡道平面,0,24.23,nan
51,RPORMLNJOHOFFAF28CA,坡道平面,1500000,39.6,nan
52,RPPOMLMLNHOFFBF18CA,坡道平面,0,31.29,nan
53,RPQOMLTLNHOFFCF09CA,坡道機械,0,nan,nan
54,RPTNMLTLNHOFFHF17CA,坡道平面,0,32.43,nan
55,RPSNNLRLNHOFFBF09DA,坡道機械,0,nan,nan
56,RPSPMLOLNHOFFBF98EA,坡道平面,1700000,34.44,nan
57,RPVOMLOLNHOFFBF56EA,坡道平面,0,27.41,nan
58,RPVOMLOLNHOFFBF56EA,坡道平面,0,30.72,nan
59,RPOVNLMLNHOFFBF09EA,坡道平面,0,nan,nan
60,RPXNMLOLNHOFFBF56DA,坡道平面,1000000,33.8,nan
61,RPXNMLOLNHOFFBF56DA,坡道平面,1000000,33.8,nan
62,RPRPMLTLNHOFFGF07CA,坡道平面,1800000,24.48,nan
63,RPTPMLTLNHOFFGF27CA,坡道平面,1900000,24.48,nan
64,RPPQMLTLNHOFFGF96CA,坡道平面,1800000,24.48,nan
65,RPQOMLRLNHOFFAF68CA,坡道平面,0,nan,nan
66,RPRNMLMJOHOFFBF18CA,坡道平面,0,nan,nan
67,RPVNMLMJOHOFFBF58CA,坡道平面,0,23.03,nan
68,RPVQMLNKOHOFFBF09CA,坡道平面,2200000,32.8,nan
69,RPVQMLNKOHOFFBF09CA,坡道平面,2100000,30.49,nan
70,RPPNMLRLNHOFFDF78CA,坡道平面,0,nan,nan
71,RPQPMLSLNHOFFDF56CA,坡道平面,0,26.93,nan
72,RPVRMLRLNHOFFEF27CA,坡道機械,0,25.45,nan
73,RPUPMLOJOHOFFIF96CA,坡道平面,0,29.35,nan
74,RPTPMLOLOHOFFEF86EA,坡道平面,1000000,42.91,nan
75,RPXQMLMJPHOFFAF66EA,坡道平面,2000000,23.42,nan
76,RPTPMLTLNHOFFHF37CA,坡道平面,0,nan,nan
77,RPRNMLOJPHOFFGF98CA,坡道平面,1600000,47.75,nan
78,RPRNMLOJPHOFFGF98CA,坡道平面,1600000,47.75,nan
79,RPTQMLMKOHOFFEF09CA,坡道機械,0,6.06,nan
80,RPSOMLRLNHOFFEF66CA,坡道平面,0,29.24,nan
81,RPXOMLLKOHOFFBF88CA,坡道平面,0,38.33,nan
82,RPXOMLLKOHOFFBF88CA,坡道平面,0,38.33,nan
83,RPWQMLOJOHOFFAF09CA,坡道平面,0,35.42,nan
84,RPWQMLOJOHOFFAF09CA,坡道平面,0,35.42,nan
85,RPWPMLKMNHOFFAF78CA,升降機械,0,nan,nan
86,RPWQMLPJOHOFFAF56CA,坡道平面,0,22.87,nan
87,RPQRMLLMNHOFFBF58CA,坡道平面,0,nan,nan
88,RPPOMLQJOHOFFCF58CA,坡道平面,1700000,30.49,nan
89,RPQOMLQJOHOFFCF68CA,坡道平面,1600000,30.49,nan
90,RPTQMLKLOHOFFCF78CA,坡道平面,2000000,31.96,nan
91,RPXNMLSKOHOFFCF96CA,坡道平面,0,nan,nan
92,RPXNMLSKOHOFFCF96CA,坡道平面,0,nan,nan
93,RPXNMLSKOHOFFCF96CA,坡道平面,0,nan,nan
94,RPXNMLSKOHOFFCF96CA,坡道平面,0,nan,nan
95,RPSOMLPJOHOFFDF88CA,坡道平面,0,33.07,nan
96,RPVVMLTLNHOFFEF87CA,坡道平面,0,39.34,nan
97,RPPNMLTLNHOFFIF07EA,升降平面,0,33.77,nan
98,RPORMLTLNHOFFBF66EA,坡道平面,0,40.65,nan
99,RPTNMLTLNHOFFGF17DA,坡道平面,0,28.56,nan
100,RPQRMLRKOHOFFHF07CA,坡道機械,1050000,40.1,nan
101,RPPSMLRKOHOFFHF07CA,坡道平面,2500000,40.1,nan
102,RPQNMLKMNHOFFGF58CA,坡道平面,0,33.19,nan
103,RPQNMLKMNHOFFGF58CA,坡道平面,0,33.19,nan
104,RPQNMLKMNHOFFGF58CA,坡道平面,0,33.19,nan
105,RPQNMLKMNHOFFGF58CA,坡道平面,0,33.19,nan
106,RPQNMLKMNHOFFGF58CA,坡道平面,0,33.19,nan
107,RPPOMLKLOHOFFBF08CA,坡道平面,1600000,34.69,nan
108,RPOQMLQJOHOFFBF58CA,坡道平面,0,30.4,nan
109,RPQQMLLKOHOFFBF38CA,坡道平面,2300000,44.62,nan
110,RPQQMLLKOHOFFBF38CA,坡道平面,2150000,44.62,nan
111,RPVRMLKMNHOFFBF98CA,坡道平面,0,29.76,nan
112,RPVNMLLMNHOFFAF58CA,坡道平面,0,12.69,nan
113,RPSNMLQJOHOFFDF88CA,坡道平面,0,31.33,nan
114,RPUQMLLMNHOFFEF56CA,坡道平面,0,nan,nan
115,RPXOMLKMNHOFFBF98DA,坡道平面,1090000,33.8,nan
116,RPXOMLKMNHOFFBF98DA,坡道平面,1080000,33.8,nan
117,RPXOMLKMNHOFFBF98DA,坡道平面,1080000,33.8,nan
118,RPOPMLOJPHOFFAF48EA,坡道平面,0,12.91,nan
119,RPRNMLOJOHOFFDF78EA,坡道平面,0,nan,nan
120,RPTPMLOKOHOFFDF56DA,坡道平面,1000000,nan,nan
121,RPUOMLTKOHOFFCF96DA,坡道平面,1800000,37.46,nan
122,RPUOMLTKOHOFFCF96DA,坡道平面,1800000,35.33,nan
123,RPUOMLTKOHOFFCF96DA,坡道機械,1400000,29.82,nan
124,RPPNMLSLOHOFFBF88DA,坡道機械,1000000,21.38,nan
125,RPWOMLNJOHOFFIF96CA,坡道平面,0,37.94,nan
126,RPWOMLNJOHOFFIF96CA,坡道平面,0,37.94,nan
127,RPQOMLOLOHOFFCF68CA,塔式車位,0,9.28,nan
128,RPQPMLNJOHOFFCF48CA,坡道平面,0,nan,nan
129,RPSOMLQJOHOFFBF78CA,坡道平面,750000,35.29,nan
130,RPSOMLQJOHOFFBF78CA,坡道平面,750000,35.29,nan
131,RPSRMLPJOHOFFBF98CA,坡道平面,1000000,35.29,nan
132,RPTPMLNJOHOFFAF58CA,坡道平面,0,nan,nan
133,RPXNMLLJOHOFFCF78CA,升降平面,1800000,20.85,nan
134,RPUOMLLJOHOFFCF58CA,升降機械,1500000,11.89,nan
135,RPUOMLLJOHOFFCF58CA,升降機械,1500000,11.89,nan
136,RPRPMLLJOHOFFCF38CA,升降平面,1900000,20.85,nan
137,RPQTMLLMNHOFFEF09CA,坡道平面,0,17.42,nan
138,RPRPMLLMNHOFFEF78CA,坡道機械,0,17.42,nan
139,RPSPMLLMNHOFFEF88CA,坡道機械,0,17.42,nan
140,RPUPMLSKOHOFFEF07CA,坡道平面,0,37.48,nan
141,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
142,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
143,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
144,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
145,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
146,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
147,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
148,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
149,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
150,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
151,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
152,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
153,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
154,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
155,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
156,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
157,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
158,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
159,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
160,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
161,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
162,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
163,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
164,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
165,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
166,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
167,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
168,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
169,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
170,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
171,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
172,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
173,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
174,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
175,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
176,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
177,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
178,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
179,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
180,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
181,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
182,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
183,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
184,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
185,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
186,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
187,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
188,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
189,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
190,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
191,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
192,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
193,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
194,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
195,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
196,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
197,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
198,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
199,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
200,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
201,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
202,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
203,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
204,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
205,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
206,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
207,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
208,RPPPMLLJPHOFFEF48CA,坡道平面,0,47.3,nan
209,RPOPMLPJOHOFFIF09CA,坡道平面,0,nan,nan
210,RPQNMLOJPHOFFAF48EA,坡道機械,0,18.81,nan
211,RPQNMLOJPHOFFAF48EA,坡道機械,0,18.81,nan
212,RPUQMLPJOHOFFAF56EA,坡道機械,0,8.83,nan
213,RPSNMLLLOHOFFBF48DA,坡道平面,1600000,32.88,nan
214,SPVQMLPJOHOFFIF37CA,坡道平面,1350000,44.68,nan
215,RPPNMLLJPHOFFHF58CA,坡道平面,0,nan,nan
216,RPPNMLOJOHOFFHF78CA,坡道平面,1800000,39.01,nan
217,RPWOMLNKOHOFFHF96CA,坡道平面,0,nan,nan
218,RPWRMLMKPHOFFGF17CA,坡道機械,0,6.28,nan
219,RPPPMLKLOHOFFDF38CA,坡道平面,1150000,36.95,nan
220,RPQPMLKLOHOFFDF48CA,坡道平面,1150000,36.95,nan
221,RPTPMLTKOHOFFCF86CA,坡道平面,0,40.57,nan
222,RPTPMLTKOHOFFCF86CA,坡道平面,0,40.57,nan
223,RPSPMLOJOHOFFCF78CA,升降機械,0,9.88,nan
224,RPSPMLOJOHOFFCF78CA,升降機械,0,9.88,nan
225,RPPQMLLKOHOFFBF28CA,坡道平面,0,33.08,nan
226,RPTNMLPJOHOFFBF68CA,坡道平面,1950000,44.62,nan
227,RPVOMLKKOHOFFCF68CA,坡道平面,0,26.4,nan
228,RPWNMLRKOHOFFCF76CA,坡道平面,0,30.31,nan
229,RPSRMLSKIIOFFBF88CA,升降機械,1000000,11.2,nan
230,RPOSMLSKIIOFFBF58CA,升降機械,1000000,11.2,nan
231,RPWPMLQJOHOFFHF27CA,坡道平面,0,39.69,nan
232,RPTRMLOJOHOFFDF66DA,坡道平面,0,nan,nan
233,RPOOMLLKOHOFFGF58DA,坡道平面,1900000,36.35,nan
234,RPVOMLPJOHOFFIF27EA,坡道平面,0,37.94,nan
235,RPVOMLPJOHOFFIF27EA,坡道平面,0,37.94,nan
236,RPOQMLQJOHOFFAF68EA,坡道平面,2300000,25.49,nan
237,RPRNMLKKPHOFFAF28EA,坡道機械,0,25.64,nan
238,RPRPMLLKOHOFFIF09CA,坡道平面,0,nan,nan
239,RPRPMLLKOHOFFIF09CA,坡道平面,0,nan,nan
240,RPOPMLLKOHOFFHF68CA,坡道平面,0,47.15,nan
241,RPXOMLPJOHOFFGF07CA,坡道平面,0,nan,nan
242,RPWOMLOKOHOFFEF76CA,坡道平面,0,26.54,nan
243,RPWOMLOKOHOFFEF76CA,坡道平面,0,26.54,nan
244,RPPNMLKKOHOFFDF08CA,坡道平面,2000000,37.1,nan
245,RPPNMLKKOHOFFDF08CA,坡道平面,2000000,37.1,nan
246,RPPNMLKKOHOFFDF08CA,坡道平面,2000000,37.1,nan
247,SPPNMLKKOHOFFDF18CA,坡道平面,2000000,37.1,nan
248,SPPNMLKKOHOFFDF18CA,坡道平面,2000000,37.1,nan
249,TPPNMLKKOHOFFDF28CA,坡道平面,1950000,37.1,nan
250,TPPNMLKKOHOFFDF28CA,坡道平面,1950000,37.1,nan
251,RPUQMLSKOHOFFBF86CA,坡道平面,0,34.18,nan
252,RPVNMLKKOHOFFAF38CA,坡道平面,0,41.61,nan
253,RPSOMLSKOHOFFBF09CA,坡道平面,1400000,29.28,nan
254,RPXNMLMKOHOFFCF98CA,坡道平面,0,nan,nan
255,RPQNMLKLOHOFFCF18CA,坡道平面,850000,36.06,nan
256,RPSNMLKLOHOFFCF38CA,坡道平面,1150000,39.15,nan
257,RPTNMLKLOHOFFCF48CA,坡道平面,1020000,36.06,nan
258,RPUNMLKLOHOFFCF58CA,坡道平面,850000,36.06,nan
259,RPRNMLLKRHOFFCF58CA,坡道平面,1200000,39.15,nan
260,RPRNMLOJPHOFFBF48CA,坡道平面,0,35.27,nan
261,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
262,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
263,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
264,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
265,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
266,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
267,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
268,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
269,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
270,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
271,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
272,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
273,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
274,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
275,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
276,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
277,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
278,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
279,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
280,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
281,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
282,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
283,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
284,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
285,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
286,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
287,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
288,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
289,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
290,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
291,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
292,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
293,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
294,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
295,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
296,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
297,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
298,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
299,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
300,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
301,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
302,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
303,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
304,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
305,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
306,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
307,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
308,RPVRMLOLOHOFFBF76CA,坡道平面,0,nan,nan
309,RPXOMLKKOHOFFDF98CA,坡道平面,930000,36.95,nan
310,RPPRMLRLOHOFFBF56DA,坡道平面,0,18.22,nan
311,RPPRMLRLOHOFFBF56DA,坡道平面,0,18.22,nan
312,RPQRMLRLOHOFFBF66DA,坡道平面,0,19.89,nan
313,RPSRMLRLOHOFFBF86DA,坡道平面,0,18.22,nan
314,RPTRMLRLOHOFFBF96DA,坡道平面,0,18.22,nan
315,RPTRMLRLOHOFFBF96DA,坡道平面,0,18.22,nan
316,RPTRMLRLOHOFFBF96DA,坡道平面,0,19.89,nan
317,RPURMLRLOHOFFBF07DA,坡道平面,0,18.22,nan
318,RPTNMLQJOHOFFBF98EA,坡道平面,0,nan,nan
319,RPTNMLQJOHOFFBF98EA,坡道平面,0,nan,nan
320,RPVPMLLKPHOFFEF76EA,坡道平面,0,nan,nan
321,RPUOMLMKOHOFFIF86DA,坡道平面,0,15.0,nan
322,RPSOMLKKPHOFFAF48EA,坡道機械,0,21.54,nan
323,RPVPMLLKOHOFFBF88DA,坡道平面,1450000,33.8,nan
324,RPVPMLLKOHOFFBF88DA,坡道平面,1450000,33.8,nan
325,RPUTMLTJPHOFFHF87CA,坡道平面,0,29.09,nan
326,RPUTMLTJPHOFFHF87CA,坡道平面,0,29.09,nan
327,RPXOMLNKOHOFFGF96CA,坡道平面,2000000,28.37,nan
328,RPXOMLNKOHOFFGF96CA,坡道平面,2000000,28.37,nan
329,RPXOMLNKOHOFFGF96CA,坡道平面,2000000,28.37,nan
330,RPPOMLRKOHOFFDF88CA,坡道平面,0,nan,nan
331,RPOPMLSJPHOFFCF88CA,坡道平面,460000,27.0,nan
332,RPXNMLPKOHOFFBF56CA,坡道平面,1900000,15.12,nan
333,RPXNMLPKOHOFFBF56CA,坡道平面,1900000,15.12,nan
334,RPOOMLLKOHOFFAF87CA,坡道機械,0,18.97,nan
335,RPUQMLRKOHOFFAF66CA,坡道平面,1460000,31.97,nan
336,RPQQMLRKOHOFFAF88CA,坡道平面,1460000,31.65,nan
337,RPRQMLRKOHOFFAF98CA,坡道平面,1380000,31.65,nan
338,RPUSMLSKOHOFFBF07CA,坡道平面,1820000,37.3,nan
339,RPSWMLSKPHOFFBF37CA,坡道機械,0,nan,nan
340,RPROMLMKOHOFFGF88CA,升降機械,0,nan,nan
341,RPQQMLMKPHOFFEF09EA,坡道平面,0,43.55,nan
342,RPOUMLTKPHOFFIF77EA,升降機械,0,26.25,nan
343,RPPUMLTKPHOFFIF87EA,升降機械,0,26.25,nan
344,RPQUMLTKPHOFFIF97EA,升降機械,0,26.25,nan
345,RPRUMLTKPHOFFIF08EA,升降機械,0,26.25,nan
346,RPSUMLTKPHOFFIF18EA,升降機械,0,26.25,nan
347,RPTUMLTKPHOFFIF28EA,升降機械,0,26.25,nan
348,RPXUMLTKPHOFFIF68EA,坡道平面,0,21.1,nan
349,RPOVMLTKPHOFFIF87EA,升降機械,0,26.25,nan
350,RPPVMLTKPHOFFIF97EA,升降機械,0,26.25,nan
351,RPQVMLTKPHOFFIF08EA,升降機械,0,26.25,nan
352,RPRTMLTKPHOFFIF97EA,升降機械,0,26.25,nan
353,RPSTMLTKPHOFFIF08EA,升降機械,0,26.25,nan
354,RPTTMLTKPHOFFIF18EA,升降機械,0,26.25,nan
355,RPVTMLTKPHOFFIF38EA,升降機械,0,26.25,nan
356,RPRQMLNKOHOFFBF88EA,坡道平面,0,nan,nan
357,RPRQMLNKOHOFFBF88EA,坡道平面,0,nan,nan
358,RPUPMLOKOHOFFDF66DA,坡道平面,2500000,43.93,nan
359,RPUQMLTJPHOFFIF67CA,坡道平面,1800000,38.49,nan
360,RPWOMLLJPHOFFGF66CA,坡道平面,0,nan,nan
361,RPQPMLRKOHOFFDF09CA,坡道機械,0,22.15,nan
362,RPRWMLSKPHOFFBF27CA,坡道平面,0,32.43,nan
363,RPQVMLLJPHOFFBF88CA,坡道平面,0,nan,nan
364,RPWNMLRKOHOFFAF56CA,坡道平面,800000,23.29,nan
365,RPWNMLRKOHOFFAF56CA,坡道平面,800000,23.29,nan
366,RPOQMLOKOHOFFAF38CA,坡道平面,1850000,41.68,nan
367,RPSQMLOKOHOFFBF88CA,坡道機械,0,nan,nan
368,RPXOMLPJPHOFFCF76CA,坡道平面,0,36.6,nan
369,RPRSMLLJPHOFFDF88CA,坡道平面,1550000,35.86,nan
370,RPTSMLLJPHOFFDF09CA,坡道平面,2000000,35.86,nan
371,RPUSMLLJPHOFFDF56CA,坡道平面,2100000,35.86,nan
372,RPOTMLLJPHOFFDF68CA,坡道平面,1650000,35.86,nan
373,RPPTMLLJPHOFFDF78CA,坡道平面,2150000,35.86,nan
374,RPRTMLLJPHOFFDF98CA,坡道平面,1700000,35.86,nan
375,RPSTMLLJPHOFFDF09CA,坡道平面,1950000,35.86,nan
376,RPTTMLLJPHOFFDF56CA,坡道平面,1550000,35.86,nan
377,RPUTMLLJPHOFFDF66CA,坡道平面,1850000,35.86,nan
378,RPWTMLLJPHOFFDF86CA,坡道平面,2100000,35.86,nan
379,RPOUMLLJPHOFFDF78CA,坡道平面,1550000,35.86,nan
380,RPPUMLLJPHOFFDF88CA,坡道平面,1550000,35.86,nan
381,RPRUMLLJPHOFFDF09CA,坡道平面,1950000,35.86,nan
382,RPQNMLMJPHOFFDF38CA,坡道平面,1740000,35.86,nan
383,RPRNMLMJPHOFFDF48CA,坡道平面,1900000,35.86,nan
384,RPSNMLMJPHOFFDF58CA,坡道平面,2050000,35.86,nan
