,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
815,RPRNMLTKPHOFFAO27CA,3.0,43.06,共有部分,鋼筋混凝土造,105年9月30日,十四層,nan
816,RPSPMLPKPHOFFAO17CA,25.0,55.44,住家用,鋼筋混凝土造,1983年9月29日,七層,五層 陽台 花台
817,RPSPMLPKPHOFFAO17CA,25.0,7.81,共有部分,鋼筋混凝土造,1983年9月29日,七層,nan
818,RPSPMLPKPHOFFAO17CA,25.0,11.44,共有部分,鋼筋混凝土造,1983年9月29日,七層,nan
819,RPUNMLMLPHOFFAO96CA,23.0,43.07,住家用,鋼筋混凝土造,1985年4月22日,三層,一層
820,RPUNMLMLPHOFFAO96CA,23.0,17.06,共有部分,鋼筋混凝土造,1985年4月22日,三層,nan
821,RPUNMLMLPHOFFAO96CA,23.0,94.96,住家用,鋼筋混凝土造,1985年4月22日,三層,二層 三層 陽台
822,RPUNMLMLPHOFFAO96CA,23.0,17.06,共有部分,鋼筋混凝土造,1985年4月22日,三層,nan
823,RPURMLTKPHOFFAO97CA,10.0,32.56,辦公室,鋼筋混凝土造,1998年3月19日,十層,五層 陽台 雨遮
824,RPURMLTKPHOFFAO97CA,10.0,5.01,防空避難室兼停車空間、水箱、機房、電信機房、樓梯間,鋼筋混凝土造,1998年3月19日,十層,nan
825,RPURMLTKPHOFFAO97CA,10.0,0.03,辦公室,鋼筋混凝土造,1998年3月19日,十層,地下二層
826,RPURMLTKPHOFFAO97CA,10.0,14.76,防空避難室兼停車空間、水箱、機房、電信機房、樓梯間,鋼筋混凝土造,1998年3月19日,十層,nan
827,RPURMLTKPHOFFAO97CA,10.0,4.04,樓梯間,鋼筋混凝土造,1998年3月19日,十層,nan
828,RPTQMLNLPHOFFAO27CA,22.0,92.5,人行道、店舖、停車空間,鋼筋混凝土造,1986年5月15日,五層,一層 陽台 騎樓
829,RPTQMLNLPHOFFAO27CA,22.0,11.33,共有部分,鋼筋混凝土造,1986年5月15日,五層,nan
830,RPUPMLOLPHOFFAO37CA,7.0,30.29,集合住宅,鋼筋混凝土造,101年2月29日,十五層,八層 陽台 雨遮
831,RPUPMLOLPHOFFAO37CA,7.0,21.91,共有部分,鋼筋混凝土造,101年2月29日,十五層,nan
832,RPUPMLOLPHOFFAO37CA,7.0,7.71,共有部分,鋼筋混凝土造,101年2月29日,十五層,nan
833,RPQPMLMJQHOFFAO66CA,10.0,70.92,集合住宅,鋼筋混凝土造,1998年9月9日,十五層,十層 陽台 雨遮
834,RPQPMLMJQHOFFAO66CA,10.0,45.1,停車空間、設備機房、防空避難室、開放空間,鋼筋混凝土造,1998年9月9日,十五層,nan
835,RPQPMLMJQHOFFAO66CA,10.0,12.32,樓梯間、電梯機械室、水箱,鋼筋混凝土造,1998年9月9日,十五層,nan
836,RPQOMLOJQHOFFAO76CA,26.0,92.03,住家用,鋼筋混凝土造,1982年11月25日,七層,一層 平台 騎樓
837,RPQOMLOJQHOFFAO76CA,26.0,4.18,共有部分,鋼筋混凝土造,1982年11月25日,七層,nan
838,RPQOMLOJQHOFFAO76CA,26.0,13.02,共有部分,鋼筋混凝土造,1982年11月25日,七層,nan
839,RPQNMLPKPHOFFAO96EA,8.0,0.06,辦公室,鋼筋混凝土造,100年11月21日,二十四層,nan
840,RPQNMLPKPHOFFAO96EA,8.0,57.0,共有部分,鋼筋混凝土造,100年11月21日,二十四層,nan
841,RPQNMLPKPHOFFAO96EA,8.0,127.83,集合住宅,鋼筋混凝土造,100年11月21日,二十四層,十層 陽台 雨遮
842,RPQNMLPKPHOFFAO96EA,8.0,32.77,共有部分,鋼筋混凝土造,100年11月21日,二十四層,nan
843,RPQNMLPKPHOFFAO96EA,8.0,22.18,共有部分,鋼筋混凝土造,100年11月21日,二十四層,nan
844,RPRSMLMKPHOFFAO07CA,23.0,279.67,住家用,鋼筋混凝土造,1985年11月14日,二十一層,二十層 二十一層 陽台 花台
845,RPRSMLMKPHOFFAO07CA,23.0,37.58,共有部分,鋼筋混凝土造,1985年11月14日,二十一層,nan
846,RPRSMLMKPHOFFAO07CA,23.0,1.91,共有部分,鋼筋混凝土造,1985年11月14日,二十一層,nan
847,RPRSMLMKPHOFFAO07CA,23.0,65.24,共有部分,鋼筋混凝土造,1985年11月14日,二十一層,nan
848,RPQRMLQKPHOFFAO37DA,35.0,127.5,住家用,加強磚造,1973年1月1日,三層,一層 二層
849,RPOOMLPKQHOFFAO76CA,nan,100.8,住家用,加強磚造,nan,二層,一層 二層
850,RPXQMLRKPHOFFAO97CA,20.0,275.05,停車空間、住宅、梯間,鋼筋混凝土造,1988年1月8日,二層,一層 二層 陽台 屋頂突出物 雨遮
851,RPROMLOJQHOFFAO86CA,25.0,88.06,住家用,鋼筋混凝土造,1983年11月23日,八層,三層 陽台
852,RPROMLOJQHOFFAO86CA,25.0,15.95,共有部分,鋼筋混凝土造,1983年11月23日,八層,nan
853,RPROMLOJQHOFFAO86CA,25.0,7.35,共有部分,鋼筋混凝土造,1983年11月23日,八層,nan
854,RPXQMLQLPHOFFAO97CA,9.0,43.47,辦公室,鋼筋混凝土造,1999年8月10日,九層,三層 陽台
855,RPXQMLQLPHOFFAO97CA,9.0,11.63,共有部分,鋼筋混凝土造,1999年8月10日,九層,nan
856,RPXQMLQLPHOFFAO97CA,9.0,45.01,共有部分,鋼筋混凝土造,1999年8月10日,九層,nan
857,RPRNMLMLPHOFFAO76DA,40.0,76.25,住家用,鋼筋混凝土造,1968年12月3日,四層,三層
858,RPRSMLTKPHOFFAO77CA,23.0,99.3,住家用,鋼筋混凝土造,1985年11月9日,七層,五層 陽台
859,RPRSMLTKPHOFFAO77CA,23.0,53.75,共有部分,鋼筋混凝土造,1985年11月9日,七層,nan
860,RPXOMLPLPHOFFAO87EA,nan,74.71,住家用,加強磚造,nan,四層,三層
861,RPQNMLKMPHOFFAO09CA,nan,307.92,住宅、停車空間、樓梯間、機械室,鋼筋混凝土造,108年5月27日,五層,一層 二層 三層 四層 五層 陽台 屋簷 見其他登記事項
862,RPSOMLTLPHOFFAO57CA,45.0,292.25,住商用,鋼筋混凝土造,1963年12月24日,四層,一層 二層 三層 四層 騎樓 地下層
863,RPROMLLMPHOFFAO96EA,34.0,124.44,住家用,鋼筋混凝土造,1974年12月7日,二層,一層 二層 陽台 平台 屋頂突出物
864,RPORMLQLPHOFFAO17CA,nan,59.76,商業用,加強磚造,nan,一層,一層 騎樓
865,RPUNMLKMPHOFFAO86CA,nan,216.24,門廊、梯間、停車空間、集合住宅、樓梯間,鋼筋混凝土造,108年1月18日,四層,一層 二層 三層 四層 雨遮 見其他登記事項
866,RPUNMLKMPHOFFAO86CA,nan,0.15,共有部分,鋼筋混凝土造,108年1月18日,一層,nan
867,RPWNMLKMPHOFFAO07CA,nan,200.17,門廊、梯間、停車空間、集合住宅、樓梯間,鋼筋混凝土造,108年1月18日,四層,一層 二層 三層 四層 雨遮 見其他登記事項
868,RPWNMLKMPHOFFAO07CA,nan,0.15,共有部分,鋼筋混凝土造,108年1月18日,一層,nan
869,RPQNMLPLPHOFFAO86CA,6.0,283.04,集合住宅,鋼筋混凝土造,102年7月10日,二十五層,二十四層 二十五層 陽台 雨遮
870,RPQNMLPLPHOFFAO86CA,6.0,69.5,共有部分,鋼筋混凝土造,102年7月10日,二十五層,nan
871,RPQNMLPLPHOFFAO86CA,6.0,53.35,共有部分,鋼筋混凝土造,102年7月10日,二十六層,nan
872,RPQNMLPLPHOFFAO86CA,6.0,0.02,辦公室,鋼筋混凝土造,102年7月10日,二十六層,一層
873,RPQNMLPLPHOFFAO86CA,6.0,55.14,共有部分,鋼筋混凝土造,102年7月10日,二十六層,nan
874,RPTPMLKMPHOFFAO96CA,21.0,96.1,住家用,鋼筋混凝土造,1987年10月15日,八層,二層 陽台
875,RPTPMLKMPHOFFAO96CA,21.0,9.52,共有部分,鋼筋混凝土造,1987年10月15日,八層,nan
876,RPTPMLKMPHOFFAO96CA,21.0,16.49,共有部分,鋼筋混凝土造,1987年10月15日,八層,nan
877,RPPOMLTLPHOFFAO27CA,20.0,175.54,住宅  停車空間,鋼筋混凝土造,1988年1月28日,四層,一層 二層 三層 四層 陽台
878,RPUNMLQJQHOFFAO27CA,nan,43.05,共有部分,鋼筋混凝土造,108年3月27日,七層,nan
879,RPUNMLQJQHOFFAO27CA,nan,87.54,店舖,鋼筋混凝土造,108年3月27日,七層,一層 陽台 見其他登記事項
880,RPSOMLQJQHOFFAO17CA,nan,43.96,共有部分,鋼筋混凝土造,108年3月27日,七層,nan
881,RPSOMLQJQHOFFAO17CA,nan,89.47,店舖,鋼筋混凝土造,108年3月27日,七層,一層 陽台 見其他登記事項
882,RPUOMLQJQHOFFAO37CA,nan,32.26,共有部分,鋼筋混凝土造,108年3月27日,七層,nan
883,RPUOMLQJQHOFFAO37CA,nan,64.97,集合住宅,鋼筋混凝土造,108年3月27日,七層,七層 陽台
884,RPUOMLQJQHOFFAO37CA,nan,31.42,共有部分,鋼筋混凝土造,108年3月27日,七層,nan
885,RPSRMLQLPHOFFAO57CA,6.0,243.33,店舖、集合住宅、停車空間、樓梯間,鋼筋混凝土造,102年6月28日,四層,一層 二層 三層 四層 雨遮 見其他登記事項
886,RPPOMLLJQHOFFAO98CA,nan,135.96,集合住宅,鋼筋混凝土造,108年4月3日,七層,七層 陽台 見其他登記事項
887,RPPOMLLJQHOFFAO98CA,nan,12.55,共有部分,鋼筋混凝土造,108年4月3日,七層,nan
888,RPPOMLLJQHOFFAO98CA,nan,54.13,共有部分,鋼筋混凝土造,108年4月3日,七層,nan
889,RPRPMLQLPHOFFAO37DA,38.0,92.76,住家用,加強磚造,1970年6月25日,二層,一層 二層
890,RPPWSLOKQHOFFAO18CA,4.0,114.77,騎樓、店舖,鋼筋混凝土造,104年7月9日,十一層,一層 二層 陽台 騎樓
891,RPPWSLOKQHOFFAO18CA,4.0,47.96,共有部分,鋼筋混凝土造,104年7月9日,十一層,nan
892,RPPNMLMJQHOFFAO98CA,24.0,94.07,住家用,鋼筋混凝土造,1984年11月23日,五層,二層 三層 陽台 花台
893,RPPNMLMJQHOFFAO98CA,24.0,7.85,共有部分,鋼筋混凝土造,1984年11月23日,五層,nan
894,RPPNMLMJQHOFFAO98CA,24.0,21.9,共有部分,鋼筋混凝土造,1984年11月23日,五層,nan
895,RPRPMLLMPHOFFAO86CA,25.0,223.56,工業用,鋼筋混凝土造,1983年1月27日,四層,一層 二層 陽台 平台
896,RPRPMLLMPHOFFAO86CA,25.0,75.2,共有部分,鋼筋混凝土造,1983年1月27日,四層,nan
897,RPTNMLLJQHOFFAO76DA,nan,116.37,住家用,鋼筋混凝土造,nan,三層,一層 二層 三層
898,RPPOMLMJQHOFFAO09CA,nan,34.05,住家用,鋼筋混凝土造,nan,十四層,六層 陽台
899,RPPOMLMJQHOFFAO09CA,nan,21.44,共有部分,鋼筋混凝土造,nan,十四層,nan
900,RPWNMLMJQHOFFAO07CA,9.0,329.95,集合住宅,鋼筋混凝土造,1999年7月23日,二十一層,二十層 二十一層 陽台 雨遮
901,RPWNMLMJQHOFFAO07CA,9.0,73.46,共有部分,鋼筋混凝土造,1999年7月23日,二十一層,nan
902,RPWNMLMJQHOFFAO07CA,9.0,59.95,共有部分,鋼筋混凝土造,1999年7月23日,二十一層,nan
903,RPWNMLMJQHOFFAO07CA,9.0,0.2,辦公室,鋼筋混凝土造,1999年7月23日,二十一層,一層
904,RPWNMLMJQHOFFAO07CA,9.0,174.0,共有部分,鋼筋混凝土造,1999年7月23日,二十一層,nan
905,RPTPMLMKQHOFFAO07CA,nan,76.7,國民住宅,鋼筋混凝土造,nan,四層,三層
906,RPSPMLSJQHOFFAO47CA,12.0,56.68,集合住宅,鋼筋混凝土造,1996年6月25日,七層,六層 七層 陽台 雨遮
907,RPSPMLSJQHOFFAO47CA,12.0,19.8,樓梯間、水箱、機械室,鋼筋混凝土造,1996年6月25日,七層,nan
908,RPSPMLSJQHOFFAO47CA,12.0,27.48,防空避難室兼停車空間,鋼筋混凝土造,1996年6月25日,七層,nan
909,RPPNMLRLQHOFFAO07CA,9.0,106.4,店舖,鋼筋混凝土造,1999年8月9日,十五層,一層 陽台 見其他登記事項
910,RPPNMLRLQHOFFAO07CA,9.0,52.0,共有部分,鋼筋混凝土造,1999年8月9日,十五層,nan
911,RPPNMLRLQHOFFAO07CA,9.0,24.29,共有部分,鋼筋混凝土造,1999年8月9日,十五層,nan
912,RPTPMLKMQHOFFAO07CA,21.0,151.0,住家用,鋼筋混凝土造,1987年5月10日,九層,五層 陽台
913,RPTPMLKMQHOFFAO07CA,21.0,28.44,共有部分,鋼筋混凝土造,1987年5月10日,九層,nan
914,RPTPMLKMQHOFFAO07CA,21.0,29.19,共有部分,鋼筋混凝土造,1987年5月10日,九層,nan
915,RPVNMLQKQHOFFAO47CA,17.0,165.26,一般工廠、辦公室,鋼筋混凝土造,1991年4月30日,十層,八層
916,RPVNMLQKQHOFFAO47CA,17.0,103.83,防空避難室、停車場、梯間、機房、儲藏室、水箱,鋼筋混凝土造,1991年4月30日,十層,nan
917,RPVPMLMKQHOFFAO27CA,2.0,44.81,集合住宅,鋼筋混凝土造,106年5月19日,九層,九層 雨遮 見其他登記事項
918,RPVPMLMKQHOFFAO27CA,2.0,37.0,共有部分,鋼筋混凝土造,106年5月19日,九層,nan
