,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
929,文山區,房地(土地+建物),臺北市文山區三福街４巷３號二樓,31.75,住,nan,nan,1080705,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,nan,107.44,3,2,2,有,無,8000000,74460.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUOMLTLPHOFFAA98CA,91.87,0.0,15.57,nan,nan
930,萬華區,房地(土地+建物),臺北市萬華區環河南路二段209號,123.0,住,nan,nan,1071108,土地1建物3車位0,一層，騎樓,三層,店面(店鋪),住家用,加強磚造,nan,321.84,0,3,3,有,無,63000000,195749.0,nan,0.0,0,含增建或未登記建物。本次買賣包含三個建號。本案三戶打通使用。,RPPNMLOLPHOFFBA97CA,321.84,0.0,0.0,nan,nan
931,大同區,房地(土地+建物),臺北市大同區大龍街８９巷１號五樓之６,13.84,住,nan,nan,1080327,土地2建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,540503.0,26.53,1,1,1,有,無,2500000,94233.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPTOMLOLPHOFFBA48CA,24.87,0.0,1.66,nan,nan
932,中山區,房地(土地+建物),臺北市中山區中山北路二段６５巷２７號,31.25,商,nan,nan,1080523,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,560927.0,104.6,4,0,4,有,無,15000000,143403.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；權利人為二人。增建五層格局為4房4衛,RPVSMLNLPHOFFCA09CA,104.6,0.0,0.0,nan,nan
933,內湖區,土地,西湖段二小段348地號,196.08,住,nan,nan,1080617,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,115507860,589085.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；義務人為權利人公司法定代理人為其他特殊關係間之交易,RPPNMLPJQHOFFCA08CA,0.0,0.0,0.0,nan,nan
934,信義區,車位,臺北市信義區光復南路５２５號地下一層,1.09,商,nan,nan,1080707,土地0建物0車位1,地下一層，地下二層,十三層,其他,停車空間,鋼筋混凝土造,891124.0,44.25,0,0,0,有,有,3300000,nan,坡道平面,44.25,3300000,單獨車位交易。；,RPWRMLTLPHOFFDA17CA,0.0,0.0,0.0,nan,nan
935,松山區,車位,臺北市松山區南京東路四段１８１號、１８３號、１８５號、１８７號、１８７之１號房屋地下,4.27,商,nan,nan,1080710,土地0建物0車位1,地下層,十二層,其他,見使用執照,鋼筋混凝土造,740925.0,32.18,0,0,0,有,有,1500000,nan,升降平面,32.18,1500000,親友、員工或其他特殊關係間之交易。；單獨車位交易。；,RPRNMLKMPHOFFDA08CA,0.0,0.0,0.0,nan,nan
936,信義區,房地(土地+建物)+車位,臺北市信義區信義路五段５７號二樓,46.83,其他,nan,nan,1080504,土地2建物1車位2,一層，二層,三十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071105.0,401.41,0,0,0,無,有,210840000,605005.0,坡道平面,66.14,8000000,nan,RPROMLKMPHOFFDA18CA,192.32,0.0,12.34,nan,nan
937,信義區,房地(土地+建物)+車位,臺北市信義區信義路五段５５號二樓,54.95,其他,nan,nan,1080504,土地2建物1車位2,一層，二層,三十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1071105.0,457.26,0,0,0,無,有,244720000,604981.0,坡道平面,66.14,8100000,nan,SPROMLKMPHOFFDA28CA,226.03,0.0,11.55,nan,nan
938,士林區,房地(土地+建物),臺北市士林區天母西路６９號,25.86,商,nan,nan,1080614,土地2建物1車位0,一層，二層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,670313.0,114.76,1,1,1,有,有,30000000,261415.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；包含公共設施保留地之交易。；,RPTOMLOLPHOFFEA78CA,114.76,0.0,0.0,nan,nan
