,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
857,RPOOMLKLOHOFFAA37CA,永昌段二小段,21.75,都市：住,4.0,1.0,持分移轉,3070000
858,RPOOMLKLOHOFFAA37CA,永昌段二小段,13.5,都市：住,4.0,1.0,持分移轉,3070001
859,RPPOMLTJPHOFFAA28CA,華興段四小段,27.37,都市：住,10000.0,83.0,持分移轉,7850001
860,RPPOMLTJPHOFFAA28CA,華興段四小段,0.03,都市：其他:道,10000.0,83.0,持分移轉,7850004
861,RPTNMLOLOHOFFCA38CA,德惠段三小段,4.12,都市：住,10000.0,23.0,持分移轉,5230001
862,RPTNMLOLOHOFFCA38CA,德惠段三小段,2.44,都市：住,10000.0,23.0,持分移轉,5230000
863,RPORMLOLOHOFFCA28CA,潭美段四小段,14.1,都市：住,10000.0,254.0,持分移轉,1790000
864,RPVTMLRKPHOFFCA86CA,長安段二小段,6.33,都市：住,80000.0,879.0,持分移轉,7050000
865,RPVTMLRKPHOFFCA86CA,長安段二小段,2.08,都市：住,80000.0,879.0,持分移轉,7060000
866,RPVTMLRKPHOFFCA86CA,長安段二小段,5.07,都市：商,80000.0,879.0,持分移轉,7070000
867,RPVTMLRKPHOFFCA86CA,長安段二小段,9.97,都市：商,80000.0,879.0,持分移轉,7080000
868,RPWTMLRKPHOFFCA96CA,長安段二小段,6.08,都市：住,80000.0,845.0,持分移轉,7050000
869,RPWTMLRKPHOFFCA96CA,長安段二小段,2.0,都市：住,80000.0,845.0,持分移轉,7060000
870,RPWTMLRKPHOFFCA96CA,長安段二小段,4.87,都市：商,80000.0,845.0,持分移轉,7070000
871,RPWTMLRKPHOFFCA96CA,長安段二小段,9.59,都市：商,80000.0,845.0,持分移轉,7080000
872,RPPUMLRKPHOFFCA98CA,長安段二小段,6.33,都市：住,80000.0,879.0,持分移轉,7050000
873,RPPUMLRKPHOFFCA98CA,長安段二小段,2.08,都市：住,80000.0,879.0,持分移轉,7060000
874,RPPUMLRKPHOFFCA98CA,長安段二小段,5.07,都市：商,80000.0,879.0,持分移轉,7070000
875,RPPUMLRKPHOFFCA98CA,長安段二小段,9.97,都市：商,80000.0,879.0,持分移轉,7080000
876,RPWPMLSKPHOFFCA66CA,長安段二小段,6.08,都市：住,80000.0,845.0,持分移轉,7050000
877,RPWPMLSKPHOFFCA66CA,長安段二小段,2.0,都市：住,80000.0,845.0,持分移轉,7060000
878,RPWPMLSKPHOFFCA66CA,長安段二小段,4.87,都市：商,80000.0,845.0,持分移轉,7070000
879,RPWPMLSKPHOFFCA66CA,長安段二小段,9.59,都市：商,80000.0,845.0,持分移轉,7080000
880,RPTNMLMJPHOFFDA18CA,經貿段,33.17,都市：住,10000.0,496.0,持分移轉,290002
881,RPSPMLPJQHOFFCA58CA,長安段二小段,6.05,都市：住,80000.0,840.0,持分移轉,7050000
882,RPSPMLPJQHOFFCA58CA,長安段二小段,1.98,都市：住,80000.0,840.0,持分移轉,7060000
883,RPSPMLPJQHOFFCA58CA,長安段二小段,4.84,都市：商,80000.0,840.0,持分移轉,7070000
884,RPSPMLPJQHOFFCA58CA,長安段二小段,9.53,都市：商,80000.0,840.0,持分移轉,7080000
885,RPQOMLKLOHOFFEA97CA,行義段一小段,26.6,都市：住,10000.0,153.0,持分移轉,3010000
886,RPPPMLTKOHOFFEA78CA,文林段一小段,30.77,都市：住,100000.0,1251.0,持分移轉,4760000
887,RPPPMLTKOHOFFEA78CA,文林段一小段,14.2,都市：住,100000.0,1251.0,持分移轉,4760012
888,RPTPMLKLOHOFFFA48CA,辛亥段三小段,36.75,都市：住,4.0,1.0,持分移轉,7340000
889,RPPNMLQLOHOFFFA48CA,仁愛段三小段,9.4,都市：住,274200.0,2930.0,持分移轉,4900000
890,RPTOMLKLOHOFFDA28DA,?和段一小段,70.0,都市：其他:保護區,1.0,1.0,全筆移轉,4990003
891,RPSNMLLLOHOFFDA18DA,?和段一小段,70.0,都市：其他:保護區,1.0,1.0,全筆移轉,4990005
892,RPTNMLLLOHOFFDA28DA,?和段一小段,68.0,都市：其他:保護區,1.0,1.0,全筆移轉,4990006
893,RPUNMLLLOHOFFDA38DA,?和段一小段,74.0,都市：其他:保護區,1.0,1.0,全筆移轉,4990008
894,RPPNMLRLOHOFFFA68DA,仁愛段二小段,35.38,都市：住,60000.0,651.0,持分移轉,2820000
895,RPPNMLKMOHOFFAA57DA,萬芳段四小段,0.05,都市：住,100000.0,541.0,持分移轉,1000000
896,RPPNMLKMOHOFFAA57DA,萬芳段四小段,77.1,都市：其他:交通用地(公共設施用地),100000.0,541.0,持分移轉,1350000
897,RPXNMLKLOHOFFAA28DA,老泉段二小段,508.0,都市：其他:保護區,1.0,1.0,全筆移轉,1310000
898,RPXNMLKLOHOFFAA28DA,指南段四小段,1364.0,都市：其他:保護區,1.0,1.0,全筆移轉,6980000
899,RPSNMLSLOHOFFFA98CA,復興段二小段,94.33,都市：商,288.0,48.0,持分移轉,330000
900,RPTNMLSLOHOFFFA09CA,復興段二小段,19.2,都市：住,3528.0,117.0,持分移轉,590000
901,RPPNMLOLOHOFFFA28CA,復興段三小段,0.24,都市：其他:敦化南北路特定專用區(A區),10000.0,7.0,持分移轉,1490000
902,RPPNMLOLOHOFFFA28CA,復興段三小段,0.43,都市：其他:敦化南北路特定專用區(A區),10000.0,7.0,持分移轉,1540000
903,RPXNMLTKPHOFFFA96CA,辛亥段六小段,27.4,都市：住,5.0,1.0,持分移轉,380010
904,RPOOMLLLOHOFFEA87CA,文林段三小段,35.5,都市：住,4.0,1.0,持分移轉,4390000
