,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
498,RPUNMLOLOHOFFDJ86CA,中美段,28.7,非都市：特定農業區 ; 非都市編定：甲種建築用地,3,1,持分移轉,14710003
499,RPUNMLOLOHOFFDJ86CA,中美段,28.7,非都市：特定農業區 ; 非都市編定：甲種建築用地,3,1,持分移轉,14710003
500,RPOOMLLLOHOFFDJ68CA,中美段,3.92,非都市：特定農業區 ; 非都市編定：甲種建築用地,9,1,持分移轉,14710004
501,RPOOMLLLOHOFFDJ68CA,中美段,3.92,非都市：特定農業區 ; 非都市編定：甲種建築用地,9,1,持分移轉,14710004
502,RPOOMLLLOHOFFDJ68CA,中美段,3.92,非都市：特定農業區 ; 非都市編定：甲種建築用地,9,1,持分移轉,14710004
503,RPOOMLLLOHOFFDJ68CA,中美段,5.88,非都市：特定農業區 ; 非都市編定：甲種建築用地,6,1,持分移轉,14710004
504,RPOOMLLLOHOFFDJ68CA,中美段,5.88,非都市：特定農業區 ; 非都市編定：甲種建築用地,6,1,持分移轉,14710004
505,RPRNMLOLOHOFFDJ56CA,中美段,49.87,非都市：特定農業區 ; 非都市編定：甲種建築用地,4,1,持分移轉,14710005
506,RPRNMLOLOHOFFDJ56CA,中美段,49.87,非都市：特定農業區 ; 非都市編定：甲種建築用地,4,1,持分移轉,14710005
507,RPQNMLPJPHOFFBJ98DA,莊敬段,15.22,都市：住,100000,640,持分移轉,6560000
508,RPQOMLMLPHOFFCJ56EA,東寧段,63.0,都市：住,1,1,全筆移轉,22000000
509,RPQOMLLJPHOFFDJ78CA,永安段,132.36,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,4900000
510,RPQOMLLJPHOFFDJ78CA,永安段,66.68,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,4920000
511,RPQOMLLJPHOFFDJ78CA,永安段,40.14,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,4990000
512,RPQOMLLJPHOFFDJ78CA,永安段,14.8,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,5000000
513,RPQOMLLJPHOFFDJ78CA,永安段,123.78,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,5010000
514,RPPNMLQJPHOFFDJ09CA,中興段新興小段,1360.64,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,3500000
515,RPXSNLMKPHOFFCJ47CA,旭光段,28.53,都市：其他:科技商務服務專用區,100000,155,持分移轉,1900000
516,RPPNMLNKPHOFFCJ78CA,資源段,28.19,都市：住,10000,81,持分移轉,19390001
517,RPXPOLRKPHOFFCJ77CA,旭光段,51.54,都市：其他:科技商務服務專用區,100000,280,持分移轉,1900000
518,RPXNMLMLPHOFFCJ96CA,旭光段,27.61,都市：其他:科技商務服務專用區,100000,150,持分移轉,1900000
519,RPWNMLRKPHOFFBJ17CA,新國段,19.39,都市：住,100000,706,持分移轉,8890000
520,RPRNMLMJPHOFFBJ68CA,溪洲段,163.0,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,1160045
521,RPPNMLMJPHOFFCJ58CA,湖西段,3598.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,560000
522,RPUNMLOJPHOFFCJ86EA,志學段,22.55,都市：其他:科技商務服務專用區,100000,127,持分移轉,3260000
523,RPUNMLOJPHOFFCJ86EA,志學段,0.18,都市：其他:科技商務服務專用區,100000,127,持分移轉,3260004
524,RPUNMLOJPHOFFCJ86EA,志學段,0.01,都市：其他:科技商務服務專用區,100000,127,持分移轉,3260005
525,RPTPMLSLOHOFFBJ17CA,水瀧段,9.36,都市：商,10000,25,持分移轉,15260000
526,RPRPMLSLOHOFFBJ96CA,水瀧段,8.99,都市：商,10000,24,持分移轉,15260000
527,RPXNMLSLOHOFFBJ37CA,水瀧段,10.86,都市：商,10000,29,持分移轉,15260000
528,RPOOMLSLOHOFFBJ56CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
529,RPPOMLSLOHOFFBJ66CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
530,RPSOMLSLOHOFFBJ96CA,水瀧段,9.36,都市：商,10000,25,持分移轉,15260000
531,RPTOMLSLOHOFFBJ07CA,水瀧段,9.36,都市：商,10000,25,持分移轉,15260000
532,RPVOMLSLOHOFFBJ27CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
533,RPWOMLSLOHOFFBJ37CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
534,RPXOMLSLOHOFFBJ47CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
535,RPOPMLSLOHOFFBJ66CA,水瀧段,9.36,都市：商,10000,25,持分移轉,15260000
536,RPSNMLSLOHOFFBJ86CA,水瀧段,13.48,都市：商,10000,36,持分移轉,15260000
537,RPTNMLSLOHOFFBJ96CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
538,RPUNMLSLOHOFFBJ07CA,水瀧段,10.86,都市：商,10000,29,持分移轉,15260000
539,RPRNMLMJPHOFFCJ78CA,中山段,31.0,都市：住,1,1,全筆移轉,17440000
540,RPTNMLPJPHOFFCJ66CA,王爺坑段,35.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,3610013
541,RPSPMLTJPHOFFCJ17CA,田埔段,9280.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,4770000
542,RPTPMLTJPHOFFCJ27CA,桃山段,24057.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,2610000
543,RPTPMLTJPHOFFCJ27CA,桃山段,353.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,2610001
544,RPTPMLTJPHOFFCJ27CA,桃山段,10.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,2610003
545,RPWOMLNLPHOFFCJ07CA,明湖段,127.28,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,12800000
546,RPSNMLSLOHOFFCJ17EA,竹東段竹東小段,7.08,都市：其他:市場用地,12,1,持分移轉,340014
547,RPSNMLSLOHOFFCJ17EA,竹東段竹東小段,16.5,都市：其他:市場用地,2,1,持分移轉,340422
548,RPVNMLLJPHOFFDJ56CA,北湖段,20.0,都市：住,3,1,持分移轉,5210000
549,RPXNMLSKPHOFFBJ37CA,大學段,34.1,都市：商,10000,158,持分移轉,380000
550,RPORMLSKPHOFFBJ86CA,莊敬段,22.19,都市：住,100000,757,持分移轉,960000
551,RPUOMLQKPHOFFBJ96CA,省道段,28.05,都市：住,10000,178,持分移轉,1220000
552,RPVOMLQKPHOFFBJ07CA,省道段,28.05,都市：住,10000,178,持分移轉,1220000
553,RPWOMLQKPHOFFBJ17CA,省道段,20.49,都市：住,10000,130,持分移轉,1220000
554,RPUOMLPKPHOFFBJ86CA,水瀧段,23.3,都市：住,10000,149,持分移轉,9410000
555,RPQPMLPKPHOFFBJ56CA,水瀧段,22.26,都市：住,10000,73,持分移轉,9070000
556,RPVPMLTJPHOFFCJ47CA,竹東段竹東小段,38.0,都市：住,1,1,全筆移轉,3550013
557,RPVPMLTJPHOFFCJ47CA,竹東段竹東小段,136.0,都市：住,1,1,全筆移轉,3550005
558,RPVPMLTJPHOFFCJ47CA,竹東段竹東小段,1.0,都市：住,1,1,全筆移轉,3550041
559,RPQNMLSJPHOFFDJ76CA,福陽段,80.51,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,6980000
560,RPQNMLSJPHOFFDJ76CA,福陽段,0.39,非都市：鄉村區 ; 非都市編定：乙種建築用地,6,1,持分移轉,6980013
561,RPTNMLKKPHOFFDJ98CA,長威段,22.6,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,459,持分移轉,11180000
562,RPTNMLKKPHOFFDJ98CA,長威段,19.05,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1140,持分移轉,11200000
563,RPTNMLKKPHOFFDJ98CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
564,RPTNMLKKPHOFFDJ98CA,長威段,7.43,非都市：特定農業區 ; 非都市編定：農牧用地,100000,257,持分移轉,11500000
565,RPUNMLKKPHOFFDJ09CA,長威段,27.32,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,485,持分移轉,11430000
566,RPUNMLKKPHOFFDJ09CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
567,RPUNMLKKPHOFFDJ09CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
568,RPUNMLKKPHOFFDJ09CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
569,RPVNMLKKPHOFFDJ56CA,長威段,27.32,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,485,持分移轉,11430000
570,RPVNMLKKPHOFFDJ56CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
571,RPVNMLKKPHOFFDJ56CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
572,RPVNMLKKPHOFFDJ56CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
573,RPXNMLKKPHOFFDJ76CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
574,RPXNMLKKPHOFFDJ76CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
575,RPXNMLKKPHOFFDJ76CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
576,RPXNMLKKPHOFFDJ76CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
577,RPOOMLKKPHOFFDJ58CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
578,RPOOMLKKPHOFFDJ58CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
579,RPOOMLKKPHOFFDJ58CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
580,RPOOMLKKPHOFFDJ58CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
581,RPPOMLKKPHOFFDJ68CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
582,RPPOMLKKPHOFFDJ68CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
583,RPPOMLKKPHOFFDJ68CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
584,RPPOMLKKPHOFFDJ68CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
585,RPQOMLKKPHOFFDJ78CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
586,RPQOMLKKPHOFFDJ78CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
587,RPQOMLKKPHOFFDJ78CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
588,RPQOMLKKPHOFFDJ78CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
589,RPROMLKKPHOFFDJ88CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
590,RPROMLKKPHOFFDJ88CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
591,RPROMLKKPHOFFDJ88CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
592,RPROMLKKPHOFFDJ88CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
593,RPSOMLKKPHOFFDJ98CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
594,RPSOMLKKPHOFFDJ98CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
595,RPSOMLKKPHOFFDJ98CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
596,RPSOMLKKPHOFFDJ98CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
597,RPTOMLKKPHOFFDJ09CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
598,RPTOMLKKPHOFFDJ09CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
599,RPTOMLKKPHOFFDJ09CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
600,RPTOMLKKPHOFFDJ09CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
601,RPUOMLKKPHOFFDJ56CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
602,RPUOMLKKPHOFFDJ56CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
603,RPUOMLKKPHOFFDJ56CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
604,RPUOMLKKPHOFFDJ56CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
605,RPVOMLKKPHOFFDJ66CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
606,RPVOMLKKPHOFFDJ66CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
607,RPVOMLKKPHOFFDJ66CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
608,RPVOMLKKPHOFFDJ66CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
609,RPWOMLKKPHOFFDJ76CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
610,RPWOMLKKPHOFFDJ76CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
611,RPWOMLKKPHOFFDJ76CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
612,RPWOMLKKPHOFFDJ76CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
613,RPXOMLKKPHOFFDJ86CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
614,RPXOMLKKPHOFFDJ86CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
615,RPXOMLKKPHOFFDJ86CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
616,RPXOMLKKPHOFFDJ86CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
617,RPOPMLKKPHOFFDJ68CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
618,RPOPMLKKPHOFFDJ68CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
619,RPOPMLKKPHOFFDJ68CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
620,RPOPMLKKPHOFFDJ68CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
621,RPPOMLLJPHOFFDJ68CA,中崙段,30.13,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,655,持分移轉,6210000
622,RPQNMLMJPHOFFDJ78CA,南安段,61.4,非都市：一般農業區 ; 非都市編定：交通用地,1,1,全筆移轉,7050000
623,RPQNMLMKPHOFFDJ88CA,長威段,19.05,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1140,持分移轉,11200000
624,RPQNMLMKPHOFFDJ88CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
625,RPQNMLMKPHOFFDJ88CA,長威段,7.43,非都市：特定農業區 ; 非都市編定：農牧用地,100000,257,持分移轉,11500000
626,RPQNMLMKPHOFFDJ88CA,長威段,21.47,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,436,持分移轉,11180000
627,RPRNMLMKPHOFFDJ98CA,長威段,27.38,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,486,持分移轉,11430000
628,RPRNMLMKPHOFFDJ98CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
629,RPRNMLMKPHOFFDJ98CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
630,RPRNMLMKPHOFFDJ98CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
631,RPQNMLSKPHOFFDJ86CA,長嶺段,72.0,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,9920010
632,RPQNMLSKPHOFFDJ86CA,長嶺段,8.43,非都市：特定農業區 ; 非都市編定：甲種建築用地,14,1,持分移轉,9920022
633,RPPPMLKKPHOFFDJ78CA,長威段,30.08,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,534,持分移轉,11430000
634,RPPPMLKKPHOFFDJ78CA,長威段,3.59,非都市：特定農業區 ; 非都市編定：農牧用地,100000,215,持分移轉,11200000
635,RPPPMLKKPHOFFDJ78CA,長威段,2.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,68,持分移轉,11220013
636,RPPPMLKKPHOFFDJ78CA,長威段,40.16,非都市：特定農業區 ; 非都市編定：農牧用地,100000,1389,持分移轉,11500000
637,RPUOMLKMPHOFFCJ66CA,中山段,64.0,都市：住,3,1,持分移轉,7670000
638,RPQNMLNJPHOFFBJ68CA,福德段,336.28,都市：其他:道路用地,1,1,全筆移轉,4830000
639,RPQNMLNJPHOFFBJ68CA,福德段,35.96,都市：其他:道路用地,1,1,全筆移轉,4860000
640,RPQNMLNJPHOFFBJ68CA,福德段,35.2,都市：其他:道路用地,1,1,全筆移轉,4870000
641,RPOPMLNJPHOFFBJ68CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
642,RPPPMLNJPHOFFBJ78CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
643,RPQPMLNJPHOFFBJ88CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
644,RPVQMLSJPHOFFBJ37CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
645,RPQQMLSJPHOFFBJ86CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
646,RPSQMLSJPHOFFBJ07CA,水瀧段,9.36,都市：商,10000,25,持分移轉,15260000
647,RPRNMLOLPHOFFCJ56CA,石潭段,3619.1,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,750000
648,RPRNMLOLPHOFFCJ56CA,石潭段,11593.98,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,760000
649,RPRNMLOLPHOFFCJ56CA,石潭段,2532.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,790000
650,RPRNMLOLPHOFFCJ56CA,石潭段,1605.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,800000
651,RPRNMLOLPHOFFCJ56CA,石潭段,1781.99,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,810000
652,RPRNMLOLPHOFFCJ56CA,石潭段,5834.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,820000
653,RPRNMLOLPHOFFCJ56CA,石潭段,2568.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,830000
654,RPRNMLOLPHOFFCJ56CA,石潭段,2920.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,840000
655,RPRNMLOLPHOFFCJ56CA,石潭段,1865.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,850000
656,RPRNMLOLPHOFFCJ56CA,石潭段,16003.95,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,860000
657,RPRNMLOLPHOFFCJ56CA,石潭段,4535.01,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,960000
658,RPRNMLOLPHOFFCJ56CA,石潭段,4725.0,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,970000
659,RPRNMLOLPHOFFCJ56CA,石潭段,5184.11,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,980000
660,RPRNMLOLPHOFFCJ56CA,石潭段,789.9,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,1120000
661,RPRNMLOLPHOFFCJ56CA,石潭段,20.77,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,1740000
662,RPRNMLOLPHOFFCJ56CA,石潭段,9515.33,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,2240000
663,RPRNMLOLPHOFFCJ56CA,石潭段,776.09,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5050000
664,RPRNMLOLPHOFFCJ56CA,石潭段,1127.9,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5100000
665,RPRNMLOLPHOFFCJ56CA,石潭段,78.1,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5120000
666,RPRNMLOLPHOFFCJ56CA,石潭段,136.1,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5130000
667,RPRNMLOLPHOFFCJ56CA,石潭段,931.42,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5140000
668,RPRNMLOLPHOFFCJ56CA,石潭段,810.11,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5150000
669,RPRNMLOLPHOFFCJ56CA,石潭段,671.9,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,5290000
670,RPSNMLQKPHOFFCJ76CA,雞油凸段八分寮小段,1343.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,760003
671,RPSNMLQKPHOFFCJ76CA,雞油凸段八分寮小段,2500.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,760041
672,RPTNMLOJPHOFFCJ56CA,仁愛段,74.0,都市：住,1,1,全筆移轉,21880000
673,RPSNMLOJPHOFFCJ66EA,華山段,328.67,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,10000000
674,RPSNMLTJPHOFFCJ17EA,油羅段,65.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,2,1,持分移轉,2720000
675,RPSNMLTJPHOFFCJ17EA,油羅段,127.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,2,1,持分移轉,2720003
676,RPSNMLTJPHOFFCJ17EA,油羅段,7.5,非都市：山坡地保育區 ; 非都市編定：交通用地,2,1,持分移轉,2720004
677,RPSNMLTJPHOFFCJ17EA,油羅段,6.5,非都市：山坡地保育區 ; 非都市編定：交通用地,2,1,持分移轉,2720005
678,RPSNMLTJPHOFFCJ17EA,油羅段,35.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,2,1,持分移轉,2730000
679,RPSNMLTJPHOFFCJ17EA,油羅段,16.0,非都市：山坡地保育區 ; 非都市編定：交通用地,2,1,持分移轉,2730006
680,RPSNMLTJPHOFFCJ17EA,油羅段,15.5,非都市：山坡地保育區 ; 非都市編定：農牧用地,2,1,持分移轉,5780000
681,RPSNMLTJPHOFFCJ17EA,油羅段,11.0,非都市：山坡地保育區 ; 非都市編定：交通用地,2,1,持分移轉,5780001
682,RPXOMLTJPHOFFBJ57DA,內立段,38.0,非都市：山坡地保育區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,2310006
683,RPXOMLTJPHOFFBJ57DA,內立段,46.0,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,2,1,持分移轉,2310001
684,RPXOMLTJPHOFFBJ57DA,內立段,480.5,非都市：山坡地保育區 ; 非都市編定：丁種建築用地,4,1,持分移轉,2310000
685,RPQPMLOJPHOFFBJ98CA,府前段,6.41,都市：住,4,3,持分移轉,160001
686,RPQPMLOJPHOFFBJ98CA,府前段,102.62,都市：住,4,3,持分移轉,320000
687,RPROMLMKPHOFFBJ88CA,泰和段,192.45,都市：工,450,180,持分移轉,6060000
688,RPSPMLLKPHOFFBJ98CA,豆子埔段,127.0,都市：住,1,1,全筆移轉,8710006
689,RPQNMLLLPHOFFBJ68CA,豆子埔段,104.0,都市：住,1,1,全筆移轉,10380003
690,RPVPMLQKPHOFFBJ17CA,省道段,28.21,都市：住,10000,179,持分移轉,1220000
691,RPWPMLQKPHOFFBJ27CA,省道段,28.05,都市：住,10000,178,持分移轉,1220000
692,RPXPMLQKPHOFFBJ37CA,省道段,21.75,都市：住,10000,138,持分移轉,1220000
693,RPWNMLKKPHOFFCJ56CA,大華段,74.79,都市：其他:道路用地,1,1,全筆移轉,1000000
694,RPUNMLTJPHOFFDJ27CA,坑子口段,1566.0,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,10530000
695,RPQNMLMJQHOFFDJ88CA,中興段中興小段,29.25,非都市：工業區 ; 非都市編定：丁種建築用地,1200,100,持分移轉,2930000
696,RPQOMLTJPHOFFDJ96CA,福陽段,104.73,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,6980007
697,RPQOMLTJPHOFFDJ96CA,福陽段,0.38,非都市：鄉村區 ; 非都市編定：乙種建築用地,6,1,持分移轉,6980014
698,RPWOMLLKPHOFFBJ66CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
699,RPXOMLLKPHOFFBJ76CA,水瀧段,11.23,都市：商,10000,30,持分移轉,15260000
700,RPOPMLLKPHOFFBJ58CA,水瀧段,11.61,都市：商,10000,31,持分移轉,15260000
701,RPTPMLLKPHOFFBJ09CA,水瀧段,10.86,都市：商,10000,29,持分移轉,15260000
702,RPUPMLLKPHOFFBJ56CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
703,RPWPMLLKPHOFFBJ76CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
704,RPPNMLMKPHOFFBJ58CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
705,RPQNMLMKPHOFFBJ68CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
706,RPRNMLMKPHOFFBJ78CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
707,RPSNMLMKPHOFFBJ88CA,水瀧段,15.73,都市：商,10000,42,持分移轉,15260000
708,RPXNMLMKPHOFFBJ76CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
709,RPOOMLMKPHOFFBJ58CA,水瀧段,16.1,都市：商,10000,43,持分移轉,15260000
