,編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
0,RPPOMLQKNHOFFCJ98CA,21.0,322.16,農舍,鋼造,1986年7月1日,一層,一層
1,RPQNMLQKNHOFFDJ09CA,23.0,226.54,農舍,鋼筋混凝土造,1984年11月1日,二層,一層 二層 陽台
2,RPVNMLMKOHOFFDJ76DA,3.0,78.58,住家用,鋼筋混凝土造,104年9月10日,八層,七層 陽台 雨遮
3,RPVNMLMKOHOFFDJ76DA,3.0,18.08,管委會、樓梯間、機械室、水箱,鋼筋混凝土造,104年9月10日,八層,nan
4,RPVNMLMKOHOFFDJ76DA,3.0,11.46,停車空間,鋼筋混凝土造,104年9月10日,八層,nan
5,RPXNMLLKOHOFFDJ76CA,9.0,322.84,住宅．停車空間,鋼筋混凝土造,1999年8月1日,四層,一層 二層 三層 四層 陽台 地下一層
6,RPPNMLTKNHOFFBJ09CA,7.0,498.46,農舍,鋼筋混凝土造,100年8月5日,二層,一層 二層 屋頂突出物
7,RPRPMLQKNHOFFBJ56CA,nan,90.44,住家用,鋼筋混凝土造,107年11月28日,十五層,四層 陽台
8,RPRPMLQKNHOFFBJ56CA,nan,78.63,本共有部分之項目有附屬防空避難室兼停車空間、汙水機房、蓄水池、發電機房、儲藏室、梯間、電信室、台電配電場所、公共服務空間、垃圾冷藏室、機械室、水箱、停車空間、消防泵浦室等１４項。,鋼筋混凝土造,107年11月28日,十五層,nan
9,RPQNMLQKNHOFFBJ88CA,nan,120.83,住家用,鋼筋混凝土造,108年1月23日,十五層,一層 陽台 雨遮 見其他登記事項
10,RPQNMLQKNHOFFBJ88CA,nan,112.61,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、管理室、樓梯間、水箱、機械室等七項。,鋼筋混凝土造,108年1月23日,十五層,nan
11,RPWOMLKLNHOFFBJ09CA,3.0,73.46,商業用,鋼筋混凝土造,105年7月29日,十四層,一層 陽台 見其他登記事項
12,RPWOMLKLNHOFFBJ09CA,3.0,58.28,本共有部分之項目有停車空間兼防空避難室、開放空間、公共服務空間、管理室、樓梯間、水箱、機房等七項。,鋼筋混凝土造,105年7月29日,十四層,nan
13,RPRNMLMKOHOFFCJ78CA,20.0,0.91,社區活動中心,鋼筋混凝土造,1987年9月29日,十一層,一層
14,RPRNMLMKOHOFFCJ78CA,20.0,11.04,樓梯等公共設施,鋼筋混凝土造,1987年9月29日,十二層,nan
15,RPRNMLMKOHOFFCJ78CA,20.0,0.14,警衛室,鋼筋混凝土造,1987年9月29日,十層,一層
16,RPRNMLMKOHOFFCJ78CA,20.0,6.86,停車場避難室等公共設施,鋼筋混凝土造,1987年9月29日,十二層,nan
17,RPRNMLMKOHOFFCJ78CA,20.0,80.29,住家用,鋼筋混凝土造,1987年9月29日,十二層,五層 陽台
18,RPPOMLLLNHOFFDJ68CA,3.0,319.51,農舍、樓梯間、水塔,鋼筋混凝土造,105年6月20日,二層,一層 二層 陽台 屋頂突出物
19,RPPNMLNJOHOFFDJ68CA,18.0,109.28,住家用,鋼筋混凝土造,1989年10月18日,五層,五層 陽台
20,RPPNMLNJOHOFFDJ68CA,18.0,17.22,梯間,鋼筋混凝土造,1989年10月18日,五層,nan
21,RPPNMLNJOHOFFDJ68CA,18.0,37.5,停車空間,鋼筋混凝土造,1989年10月18日,五層,nan
22,RPROMLOJOHOFFDJ09CA,12.0,29.43,辦公室,鋼筋混凝土造,1996年2月28日,六層,二層 雨遮
23,RPROMLOJOHOFFDJ09CA,12.0,16.14,防空避難室、停車空間、梯間走道、機械房、水箱,鋼筋混凝土造,1996年2月28日,六層,nan
24,RPROMLOJOHOFFDJ09CA,12.0,0.08,防空避難室、停車空間、梯間走道、機械房、水箱,鋼筋混凝土造,1996年2月28日,六層,nan
25,RPROMLOJOHOFFDJ09CA,12.0,0.01,管理委員會使用空間,鋼筋混凝土造,1996年2月28日,六層,夾層
26,RPXNMLSLNHOFFBJ27CA,35.0,154.62,住家用,鋼筋混凝土造,1973年1月19日,三層,一層 二層 三層
27,RPUNMLOLNHOFFBJ56CA,3.0,127.53,本共有部分之項目有停車空間、防空避難室兼停車空間、管理員室開放空間、公共服務空間、梯間、樓梯間、機械室、水箱等八項。,鋼筋混凝土造,104年11月16日,十四層,nan
28,RPUNMLOLNHOFFBJ56CA,3.0,139.1,住家用,鋼筋混凝土造,104年11月16日,十四層,十三層 十四層 陽台 雨遮
29,RPUPMLNLNHOFFBJ66CA,nan,201.23,辦公室,鋼筋混凝土造,nan,nan,nan
30,RPUPMLNLNHOFFBJ66CA,nan,95.17,本共有部分之項目有防空避難室、停車空間、前廊、管委會空間、防災中心、管理員室等六項。,鋼筋混凝土造,nan,nan,nan
31,RPUPMLNLNHOFFBJ66CA,nan,16.55,本共有部分之項目有前廊、管理員室、管委會使用空間、機電空間，機械室、水箱等六項。,鋼筋混凝土造,nan,nan,nan
32,RPUPMLNLNHOFFBJ66CA,nan,28.17,本共有部分之項目有梯間、機械室、水箱等三項。,鋼筋混凝土造,nan,nan,nan
33,RPXNMLRLNHOFFBJ17CA,7.0,117.29,住商用,鋼筋混凝土造,101年3月3日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮 見其他登記事項
34,RPXNMLRLNHOFFBJ17CA,7.0,175.94,住商用,鋼筋混凝土造,101年3月3日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮 見其他登記事項
35,RPRNMLMJOHOFFDJ78CA,5.0,448.26,農舍,鋼筋混凝土造,102年12月27日,三層,一層 二層 三層 陽台
36,RPOOMLRLNHOFFBJ98CA,3.0,190.32,住商用,鋼筋混凝土造,104年11月16日,十四層,一層 二層 三層 陽台 屋簷 見其他登記事項
37,RPOOMLRLNHOFFBJ98CA,3.0,115.26,本共有部分之項目有停車空間、防空避難室兼停車空間、管理員室開放空間、公共服務空間、梯間、樓梯間、機械室、水箱等八項。,鋼筋混凝土造,104年11月16日,十四層,nan
38,RPQNMLNLNHOFFBJ68CA,3.0,163.96,住家用,鋼筋混凝土造,105年1月26日,二十一層,二十層 二十一層 陽台
39,RPQNMLNLNHOFFBJ68CA,3.0,104.58,本共有部分之項目有防空避難室兼停車空間、停車空間、機車停車空間、電信室、中繼水箱、機房、水箱、樓梯間、梯間、消防機房、開放空間、垃圾室、走廊、管理員室、防災中心等十五項。,鋼筋混凝土造,105年1月26日,二十四層,nan
40,RPXPMLNLNHOFFBJ96CA,nan,47.31,共用部分,鋼筋混凝土造,nan,nan,nan
41,RPXPMLNLNHOFFBJ96CA,nan,134.48,住商用,鋼筋混凝土造,nan,nan,nan
42,RPXPMLNLNHOFFBJ96CA,nan,20.66,共用部分,鋼筋混凝土造,nan,nan,nan
43,RPQOMLTLNHOFFBJ76CA,26.0,87.8,住家用,鋼筋混凝土造,1982年5月28日,七層,七層 陽台
44,RPQOMLTLNHOFFBJ76CA,26.0,12.33,共用部分,鋼筋混凝土造,1982年5月28日,七層,nan
45,RPQOMLTLNHOFFBJ76CA,26.0,26.06,共用部分,鋼筋混凝土造,1982年5月28日,七層,nan
46,RPOPMLOJOHOFFBJ68CA,nan,66.26,住家用,鋼筋混凝土造,107年9月20日,二十二層,十一層 陽台
47,RPOPMLOJOHOFFBJ68CA,nan,58.12,本共有部分之項目有防空避難室兼停車空間、消防泵浦室、汙水機房、雨水機房、梯間、台電配電場所、發電機房、防災中心、垃圾冷藏室、管委會使用空間、機械室、水箱、停車空間、蓄水池等１４項。,鋼筋混凝土造,107年9月20日,二十二層,nan
48,RPPPMLOJOHOFFBJ78CA,nan,91.86,商業用,鋼筋混凝土造,107年9月20日,二十二層,一層 陽台
49,RPPPMLOJOHOFFBJ78CA,nan,72.28,本共有部分之項目有防空避難室兼停車空間、消防泵浦室、汙水機房、雨水機房、梯間、台電配電場所、發電機房、防災中心、垃圾冷藏室、管委會使用空間、機械室、水箱、停車空間、蓄水池等１４項。,鋼筋混凝土造,107年9月20日,二十二層,nan
50,RPTNMLSLNHOFFDJ07CA,nan,180.04,集合住宅,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台
51,RPUNMLSLNHOFFDJ17CA,nan,177.22,集合住宅,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台
52,RPWNMLSLNHOFFDJ37CA,nan,177.22,集合住宅,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台
53,RPXNMLSLNHOFFDJ47CA,nan,177.22,集合住宅,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台
54,RPPOMLSLNHOFFDJ76CA,nan,211.69,集合住宅、樓梯間,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 屋簷
55,RPQOMLSLNHOFFDJ86CA,nan,209.79,集合住宅、樓梯間,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 屋簷
56,RPROMLSLNHOFFDJ96CA,nan,217.71,集合住宅、樓梯間,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 屋簷
57,RPSOMLSLNHOFFDJ07CA,nan,217.71,集合住宅、樓梯間,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 屋簷
58,RPTOMLSLNHOFFDJ17CA,nan,281.88,集合住宅、樓梯間,鋼筋混凝土造,108年2月26日,五層,一層 二層 三層 四層 五層 陽台 雨遮
59,RPPOMLTLNHOFFDJ86CA,nan,177.22,集合住宅,鋼筋混凝土造,108年2月26日,四層,一層 二層 三層 四層 陽台
60,RPPNMLPLNHOFFDJ09DA,nan,95.88,住家用,加強磚造,nan,二層,一層 二層
61,RPVNMLKKOHOFFBJ98DA,1.0,47.04,住家用,鋼筋混凝土造,107年6月25日,十五層,十二層 陽台 雨遮
62,RPVNMLKKOHOFFBJ98DA,1.0,40.55,本共有部分之項目有停車空間、梯廳、樓梯間、電梯間、車道、消防機房、污水機房、雨水回收機房、水箱、游泳池水箱、公共水箱、防空避難室兼停車空間、台電配電場所、電信室、電錶室、發電機室、機車停車區、配電箱區等１８項。,鋼筋混凝土造,107年6月25日,十五層,nan
63,RPVNMLKKOHOFFBJ98DA,1.0,18.32,本共有部分之項目有公共服務空間、樓梯間、電梯間、垃圾集中室、頂蓋型開放空間、排煙室、梯廳、車道、宅配室、社區小型游泳池（含ＳＰＡ池）、機房、消防水箱等１２項。,鋼筋混凝土造,107年6月25日,十五層,nan
64,RPQNMLNJOHOFFDJ88DA,42.0,121.26,住家用,加強磚造,1966年3月1日,二層,一層 二層 騎樓
65,RPRNMLNJOHOFFDJ98DA,42.0,121.26,住家用,加強磚造,1966年3月1日,二層,一層 二層
66,RPWNMLOLNHOFFDJ96CA,3.0,393.9,住宅、停車空間、樓梯間,鋼筋混凝土造,105年1月8日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物
67,RPRPMLKKOHOFFDJ88CA,24.0,88.39,住家用,鋼筋混凝土造,1984年7月29日,五層,一層 平台
68,RPRPMLKKOHOFFDJ88CA,24.0,10.23,梯間,鋼筋混凝土造,1984年7月29日,五層,nan
69,RPRPMLKKOHOFFDJ88CA,24.0,40.25,商業用,鋼筋混凝土造,1984年7月29日,五層,nan
70,RPQNMLLMNHOFFCJ68CA,24.0,184.72,住家用,鋼筋混凝土造,1984年9月22日,五層,三層 四層 五層 見使用執照
71,RPTOMLTKOHOFFBJ07CA,nan,117.41,住家用,鋼筋混凝土造,108年3月11日,十五層,七層 陽台
72,RPTOMLTKOHOFFBJ07CA,nan,132.27,本共有部分之項目有停車空間、消防機房、污水機房、水箱、排煙室、緊急發電機室、設備室、防空避難室兼停車空間、汽機車停車空間、台電配電室、受電室、電表室、沿街開放空間、垃圾室、管理室、公共服務空間、梯廳、汽機車車道、管委會使用空間、樓梯間、水錶箱室、升降機機房等二十二項。,鋼筋混凝土造,108年3月11日,十五層,nan
73,RPWOMLTKOHOFFBJ37CA,nan,65.88,住家用,鋼筋混凝土造,108年3月7日,十三層,三層 陽台
74,RPWOMLTKOHOFFBJ37CA,nan,74.95,本共有部分之項目有停車空間、消防機房、污雨水機房、水箱、梯廳、排煙室、防空避難室兼停車空間、緊急發電機房、台電配電室、電信機房、開放空間、資源回收室、管理室、公共服務空間、管委會使用空間、梯間、水錶室、機械室十八項。,鋼筋混凝土造,108年3月7日,十三層,nan
75,RPXOMLTKOHOFFBJ47CA,nan,65.88,住家用,鋼筋混凝土造,108年3月7日,十三層,七層 陽台
76,RPXOMLTKOHOFFBJ47CA,nan,74.95,本共有部分之項目有停車空間、消防機房、污雨水機房、水箱、梯廳、排煙室、防空避難室兼停車空間、緊急發電機房、台電配電室、電信機房、開放空間、資源回收室、管理室、公共服務空間、管委會使用空間、梯間、水錶室、機械室十八項。,鋼筋混凝土造,108年3月7日,十三層,nan
77,RPQOMLTKOHOFFBJ76CA,nan,117.12,住家用,鋼筋混凝土造,108年3月11日,十五層,七層 陽台
78,RPQOMLTKOHOFFBJ76CA,nan,95.7,本共有部分之項目有停車空間、消防機房、污水機房、水箱、排煙室、緊急發電機室、設備室、防空避難室兼停車空間、汽機車停車空間、台電配電室、受電室、電表室、沿街開放空間、垃圾室、管理室、公共服務空間、梯廳、汽機車車道、管委會使用空間、樓梯間、水錶箱室、升降機機房等二十二項。,鋼筋混凝土造,108年3月11日,十五層,nan
79,RPOPMLNKOHOFFBJ68CA,nan,28.0,本共有部分之項目有停車空間、消防機房、污水機房、水箱、排煙室、緊急發電機室、設備室、防空避難室兼停車空間、汽機車停車空間、台電配電室、受電室、電表室、沿街開放空間、垃圾室、管理室、公共服務空間、梯廳、汽機車車道、管委會使用空間、樓梯間、水錶箱室、升降機機房等二十二項。,鋼筋混凝土造,108年3月11日,十五層,nan
80,RPOPMLNKOHOFFBJ68CA,nan,55.39,住商用,鋼筋混凝土造,108年3月11日,十五層,一層 見其他登記事項
81,RPPPMLNKOHOFFBJ78CA,nan,25.11,本共有部分之項目有停車空間、消防機房、污水機房、水箱、排煙室、緊急發電機室、設備室、防空避難室兼停車空間、汽機車停車空間、台電配電室、受電室、電表室、沿街開放空間、垃圾室、管理室、公共服務空間、梯廳、汽機車車道、管委會使用空間、樓梯間、水錶箱室、升降機機房等二十二項。,鋼筋混凝土造,108年3月11日,十五層,nan
82,RPPPMLNKOHOFFBJ78CA,nan,49.67,住商用,鋼筋混凝土造,108年3月11日,十五層,一層 見其他登記事項
83,RPQNMLMJPHOFFBJ58CA,nan,65.88,住家用,鋼筋混凝土造,108年3月7日,十三層,六層 陽台
84,RPQNMLMJPHOFFBJ58CA,nan,74.95,本共有部分之項目有停車空間、消防機房、污雨水機房、水箱、梯廳、排煙室、防空避難室兼停車空間、緊急發電機房、台電配電室、電信機房、開放空間、資源回收室、管理室、公共服務空間、管委會使用空間、梯間、水錶室、機械室十八項。,鋼筋混凝土造,108年3月7日,十三層,nan
85,RPWOMLKMNHOFFBJ56CA,17.0,17.86,共用部分,鋼筋混凝土造,1991年4月19日,十層,nan
86,RPWOMLKMNHOFFBJ56CA,17.0,123.13,住家用,鋼筋混凝土造,1991年4月19日,十層,十層 陽台 夾層
87,RPWOMLKMNHOFFBJ56CA,17.0,17.05,共用部分,鋼筋混凝土造,1991年4月19日,十層,nan
88,RPWOMLKMNHOFFBJ56CA,17.0,0.19,管理室,鋼筋混凝土造,1991年4月19日,十層,一層
89,RPWOMLKMNHOFFBJ56CA,17.0,0.03,共用部分,鋼筋混凝土造,1991年4月19日,十層,nan
90,RPWOMLKMNHOFFBJ56CA,17.0,23.8,共用部分,鋼筋混凝土造,1991年4月19日,十層,nan
91,RPPOMLRKOHOFFDJ66CA,nan,113.78,集合住宅,鋼筋混凝土造,108年1月25日,十二層,十二層 陽台 雨遮 見其他登記事項
92,RPPOMLRKOHOFFDJ66CA,nan,29.15,本共有部分之項目有樓梯間、機房、水箱等３項,鋼筋混凝土造,108年1月25日,十二層,nan
93,RPPOMLRKOHOFFDJ66CA,nan,81.95,停車空間,鋼筋混凝土造,108年1月25日,十二層,nan
94,RPOOMLSLNHOFFDJ66CA,34.0,213.6,農舍,加強磚造,1974年1月30日,二層,一層 二層
95,RPSOMLTLNHOFFDJ17CA,7.0,176.73,住家用,鋼筋混凝土造,101年1月13日,四層,一層 二層 三層 四層 陽台 雨遮
96,RPVNMLLKOHOFFCJ09CA,21.0,14512.01,防空避難室、停車場、工廠、辦公室、餐廳、員工福利設施,鋼骨鋼筋混凝土造,1987年10月6日,六層,一層 二層 三層 四層 五層 六層 屋頂突出物 地下一層 地下二層
97,RPXNMLQJOHOFFBJ96CA,23.0,173.03,住家用,鋼筋混凝土造,1985年6月13日,四層,一層 二層 三層 四層 陽台 平台
98,RPVQMLTKOHOFFBJ47CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,六層 陽台
99,RPVQMLTKOHOFFBJ47CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
100,RPWQMLTKOHOFFBJ57CA,nan,65.43,住家用,鋼筋混凝土造,108年3月20日,七層,四層 陽台
101,RPWQMLTKOHOFFBJ57CA,nan,65.43,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
102,RPWPMLTKOHOFFBJ47CA,nan,65.43,住家用,鋼筋混凝土造,108年3月20日,七層,二層 陽台
103,RPWPMLTKOHOFFBJ47CA,nan,67.49,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
104,RPXPMLTKOHOFFBJ57CA,nan,65.43,住家用,鋼筋混凝土造,108年3月20日,七層,三層 陽台
105,RPXPMLTKOHOFFBJ57CA,nan,65.43,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
106,RPOQMLTKOHOFFBJ76CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,三層 陽台
107,RPOQMLTKOHOFFBJ76CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
108,RPOPMLTKOHOFFBJ66CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,五層 陽台
109,RPOPMLTKOHOFFBJ66CA,nan,66.67,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
110,RPPPMLTKOHOFFBJ76CA,nan,65.43,住家用,鋼筋混凝土造,108年3月20日,七層,五層 陽台
111,RPPPMLTKOHOFFBJ76CA,nan,67.49,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
112,RPQPMLTKOHOFFBJ86CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,五層 陽台
113,RPQPMLTKOHOFFBJ86CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
114,RPRPMLTKOHOFFBJ96CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,七層 陽台
115,RPRPMLTKOHOFFBJ96CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
116,RPSPMLTKOHOFFBJ07CA,nan,81.07,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
117,RPSPMLTKOHOFFBJ07CA,nan,83.67,住家用,鋼筋混凝土造,108年3月20日,十四層,十二層 陽台
118,RPQQMLTKOHOFFBJ96CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,六層 陽台
119,RPQQMLTKOHOFFBJ96CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
120,RPSQMLTKOHOFFBJ17CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,七層 陽台
121,RPSQMLTKOHOFFBJ17CA,nan,66.67,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
122,RPTQMLTKOHOFFBJ27CA,nan,67.98,住家用,鋼筋混凝土造,108年3月20日,七層,四層 陽台
123,RPTQMLTKOHOFFBJ27CA,nan,68.72,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,nan
124,RPTOMLKMNHOFFBJ88CA,4.0,283.53,辦公室,鋼筋混凝土造,103年9月24日,二十三層,二十二層 二十三層 陽台 雨遮
125,RPTOMLKMNHOFFBJ88CA,4.0,105.22,本共有部分之項目有防空避難室、停車空間、前廊、管委會空間、防災中心、管理員室等六項。,鋼筋混凝土造,103年9月24日,二十三層,nan
126,RPTOMLKMNHOFFBJ88CA,4.0,23.2,本共有部分之項目有前廊、管理員室、管委會使用空間、機電空間，機械室、水箱等六項。,鋼筋混凝土造,103年9月24日,二十三層,nan
127,RPTOMLKMNHOFFBJ88CA,4.0,29.16,本共有部分之項目有梯間、機械室、水箱等三項。,鋼筋混凝土造,103年9月24日,二十三層,nan
128,RPOOMLLKOHOFFDJ58CA,nan,58.21,集合住宅,鋼筋混凝土造,107年12月4日,五層,五層 陽台
129,RPOOMLLKOHOFFDJ58CA,nan,12.92,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
130,RPQOMLLKOHOFFDJ78CA,nan,58.21,集合住宅,鋼筋混凝土造,107年12月4日,五層,二層 陽台
131,RPQOMLLKOHOFFDJ78CA,nan,12.92,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
132,RPROMLLKOHOFFDJ88CA,nan,58.21,集合住宅,鋼筋混凝土造,107年12月4日,五層,三層 陽台
133,RPROMLLKOHOFFDJ88CA,nan,12.92,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
134,RPTOMLLKOHOFFDJ09CA,nan,58.21,集合住宅,鋼筋混凝土造,107年12月4日,五層,四層 陽台
135,RPTOMLLKOHOFFDJ09CA,nan,12.92,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
136,RPUOMLLKOHOFFDJ56CA,nan,58.21,集合住宅,鋼筋混凝土造,107年12月4日,五層,五層 陽台
137,RPUOMLLKOHOFFDJ56CA,nan,12.92,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
138,RPVOMLLKOHOFFDJ66CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,二層 陽台
139,RPVOMLLKOHOFFDJ66CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
140,RPOOMLOJOHOFFBJ58CA,nan,261.54,住商用,加強磚造,nan,三層,一層 二層 三層 騎樓
141,RPUOMLLMNHOFFBJ09CA,1.0,105.62,商業用,鋼筋混凝土造,107年4月18日,二十九層,一層 陽台 見其他登記事項
142,RPUOMLLMNHOFFBJ09CA,1.0,41.17,本共有部分之項目有防空避難室兼停車空間、停車空間、中繼機房、防災中心、台電配電場所、管委會空間、開放空間、集中式垃圾貯存空間、樓梯間、機械室、水箱等十一項。,鋼筋混凝土造,107年4月18日,二十九層,nan
143,RPWOMLLKOHOFFDJ76CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,四層 陽台
144,RPWOMLLKOHOFFDJ76CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
145,RPXOMLLKOHOFFDJ86CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,五層 陽台
146,RPXOMLLKOHOFFDJ86CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
147,RPOPMLLKOHOFFDJ68CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,二層 陽台
148,RPOPMLLKOHOFFDJ68CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
149,RPPPMLLKOHOFFDJ78CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,四層 陽台
150,RPPPMLLKOHOFFDJ78CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
151,RPQNMLLLOHOFFDJ78CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,三層 陽台
152,RPQNMLLLOHOFFDJ78CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
153,SPQNMLLLOHOFFDJ88CA,nan,17.14,本共有部分之項目有停車空間、梯間、管委會等３項,鋼筋混凝土造,107年12月4日,五層,nan
154,SPQNMLLLOHOFFDJ88CA,nan,77.25,集合住宅,鋼筋混凝土造,107年12月4日,五層,三層 陽台
155,RPWNMLPJOHOFFDJ96CA,nan,93.76,住家用,鋼筋混凝土造,nan,二層,一層 二層 陽台 屋頂突出物
