,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
885,前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２８號十九樓之２,12.08,其他,nan,nan,1080605,土地1建物1車位1,十九層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,167.24,3,2,2,有,有,11891200,71103.0,坡道平面,26.32,0,親友、員工或其他特殊關係間之交易。；,RPVOMLSLOHOFFCE86CA,87.17,9.49,0.0,nan,nan
886,前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路２６號二樓之２,15.05,其他,nan,nan,1080606,土地1建物1車位1,二層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071102.0,206.36,3,2,2,有,有,12740000,61737.0,坡道平面,26.32,0,親友、員工或其他特殊關係間之交易。；,RPXOMLSLOHOFFCE07CA,110.31,13.1,0.0,nan,nan
887,前鎮區,建物,高雄市前鎮區廣西路211號八樓之2,0.0,nan,nan,nan,1080315,土地0建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620.0,145.01,3,2,2,有,有,7380000,53100.0,坡道平面,24.86,1000000,1.地上權案件2.房地交易總價內含地上權權利價值221萬元,RPQPMLLJPHOFFCE28CA,70.97,5.92,0.0,nan,nan
888,前鎮區,建物,高雄市前鎮區廣西路201號十三樓之2,0.0,nan,nan,nan,1080313,土地0建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620.0,145.01,3,2,2,有,有,7700000,54931.0,坡道平面,24.86,1100000,1.地上權案件2.房地交易總價內含地上權權利價值231萬元,RPSPMLLJPHOFFCE48CA,70.97,5.92,0.0,nan,nan
889,前鎮區,建物,高雄市前鎮區廣西路203號九樓之1,0.0,nan,nan,nan,1080417,土地0建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620.0,108.03,2,1,1,有,有,5080000,48455.0,坡道平面,24.86,1050000,1.地上權案件2.房地交易總價內含地上權權利價值152萬元,RPTPMLLJPHOFFCE58CA,47.19,7.07,0.0,nan,nan
890,前鎮區,建物,高雄市前鎮區廣西路203號八樓之2,0.0,nan,nan,nan,1080416,土地0建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620.0,145.01,3,2,2,有,有,7000000,49105.0,坡道平面,24.86,1100000,1.地上權案件2.房地交易總價內含地上權權利價值210萬元,RPUPMLLJPHOFFCE68CA,70.97,5.92,0.0,nan,nan
891,前鎮區,建物,高雄市前鎮區廣西路207號五樓之2,0.0,nan,nan,nan,1080315,土地0建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070620.0,145.01,3,2,2,有,有,6980000,49355.0,坡道平面,24.86,1050000,1.地上權案件2.房地交易總價內含地上權權利價值209萬元,RPWPMLLJPHOFFCE88CA,70.97,5.92,0.0,nan,nan
892,苓雅區,房地(土地+建物),高雄市苓雅區河南路１３１號,29.0,住,nan,nan,1080430,土地1建物1車位0,全,四層,透天厝,nan,鋼筋混凝土造,700411.0,82.45,5,2,4,有,無,2840000,34445.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLOJPHOFFBE68CA,82.45,0.0,0.0,nan,nan
893,苓雅區,房地(土地+建物),高雄市苓雅區意誠路７號５樓之３,4.09,商,nan,nan,1080513,土地1建物1車位0,五層，走廊,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830927.0,50.62,2,1,1,有,有,2400000,47412.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRPMLRLOHOFFBE98CA,33.83,5.89,0.0,nan,nan
894,鼓山區,房地(土地+建物),高雄市鼓山區華豐街５９號,36.09,住,nan,nan,1080514,土地1建物1車位0,一層，二層，騎樓，地下層,十三層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,840111.0,263.47,2,2,2,有,有,10300000,39094.0,nan,0.0,0,nan,RPUNMLOLOHOFFAE68CA,199.81,16.17,0.0,nan,nan
895,鹽埕區,房地(土地+建物),高雄市鹽埕區大安街７３巷１８號,90.91,住,nan,nan,1080418,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,960126.0,242.13,7,2,5,有,無,10000000,41300.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLRKPHOFFAE48CA,203.68,38.45,0.0,nan,nan
896,前金區,房地(土地+建物),高雄市前金區自強二路26之5號,120.0,商,nan,nan,1080520,土地2建物1車位0,一層，二層，騎樓,二層,店面(店鋪),nan,加強磚造,470313.0,124.61,3,2,2,有,無,24750000,198620.0,nan,0.0,0,nan,RPUPMLTKOHOFFAE66CA,124.61,0.0,0.0,nan,nan
