,編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
726,RPQOMLLMNHOFFEE48CA,清豐段,84.0,都市：住,1.0,1.0,全筆移轉,1940134
727,RPPOMLOJOHOFFEE48CA,楠都段四小段,567.0,都市：住,1.0,1.0,全筆移轉,2490002
728,RPPOMLOJOHOFFEE48CA,楠都段四小段,69.0,都市：住,1.0,1.0,全筆移轉,2560000
729,RPVRMLNJOHOFFEE66CA,高昌段,27.86,都市：住,10000.0,136.0,持分移轉,1120000
730,RPSPMLNJOHOFFEE78CA,和平段五小段,28.65,都市：住,10000.0,339.0,持分移轉,2910000
731,RPPPMLLKOHOFFEE38CA,右昌段五小段,67.0,都市：住,2.0,1.0,持分移轉,8880001
732,RPQNMLNJOHOFFFE48CA,仕興段,2.0,都市：住,1.0,1.0,全筆移轉,11510001
733,RPVQMLNJOHOFFFE66CA,岡山段,117.0,都市：住,1.0,1.0,全筆移轉,3980063
734,RPVOMLPJOHOFFFE66CA,同安段,300.03,非都市：特定農業區 ; 非都市編定：農牧用地,1901.0,300.0,持分移轉,3650000
735,RPQOMLOJOHOFFGE78CA,道爺?段,27.0,都市：住,60.0,1.0,持分移轉,7660076
736,RPRPMLRKOHOFFGE76CA,新庄子段,27.0,都市：其他:道路用地,2.0,1.0,持分移轉,2300067
737,RPRPMLRKOHOFFGE76CA,新庄子段,1.0,都市：其他:市場用地,1.0,1.0,全筆移轉,2300226
738,RPRPMLRKOHOFFGE76CA,新庄子段,70.0,都市：其他:市場用地,1.0,1.0,全筆移轉,2300227
739,RPPOMLMKOHOFFGE58CA,文英段,9.47,都市：住,10000.0,52.0,持分移轉,21310000
740,RPXNMLPLOHOFFGE07CA,埤頂段,67.0,都市：住,1.0,1.0,全筆移轉,13330121
741,RPUNMLOKOHOFFIE76CA,萬金段,74.81,都市：住,1.0,1.0,全筆移轉,1880000
742,RPQNMLMKOHOFFIE78CA,大安段,9.0,都市：住,1.0,1.0,全筆移轉,6010012
743,RPUNMLQJOHOFFEE56DA,高楠段,13.0,都市：其他:鐵路用地,2.0,1.0,持分移轉,3590000
744,RPUNMLQJOHOFFEE56DA,高楠段,6.5,都市：其他:公園用地,2.0,1.0,持分移轉,3590002
745,RPUNMLQJOHOFFEE56DA,高楠段,31.32,都市：其他:鐵路用地,2330.0,341.0,持分移轉,3620000
746,RPUNMLQJOHOFFEE56DA,高楠段,147.23,都市：其他:公園用地,2330.0,341.0,持分移轉,3620002
747,RPWOMLQJOHOFFCE66DA,仁愛段,40.0,都市：住,1.0,1.0,全筆移轉,50006
748,RPWOMLQJOHOFFCE66DA,仁愛段,43.0,都市：住,1.0,1.0,全筆移轉,50061
749,RPRPMLTKOHOFFGE07DA,埤頂段,42.7,都市：住,100000.0,85.0,持分移轉,12430035
750,RPSNMLLMNHOFFFE78DA,大仁段,32.8,都市：住,10.0,1.0,持分移轉,5240001
751,RPPNMLLMNHOFFJE09CD,福蓮段,78.24,都市：住,1.0,1.0,全筆移轉,2750000
752,RPSNMLLJPHOFFKE56DA,美光段,43.53,都市：住,1.0,1.0,全筆移轉,9500005
753,RPSNMLOKOHOFFJE76DA,福蓮段,17.46,都市：住,1.0,1.0,全筆移轉,2640001
754,RPQNMLQJOHOFFBE48DA,衛武段,36.24,都市：住,3367.0,31.0,持分移轉,260000
755,RPWNMLOJOHOFFCE98DA,仁愛段,27.0,都市：住,1.0,1.0,全筆移轉,50023
756,RPTPMLLKOHOFFEE88DA,後勁段一小段,3.4,都市：住,5.0,1.0,持分移轉,6630001
757,RPTPMLLKOHOFFEE88DA,後勁段一小段,9.0,都市：住,1.0,1.0,全筆移轉,6630004
758,RPWPMLLKOHOFFEE56DA,後勁段一小段,3.4,都市：住,5.0,1.0,持分移轉,6630001
759,RPWPMLLKOHOFFEE56DA,後勁段一小段,1.0,都市：住,1.0,1.0,全筆移轉,6630006
760,RPUQMLLKOHOFFEE09DA,後勁段一小段,9.0,都市：住,1.0,1.0,全筆移轉,6630002
761,RPVQMLLKOHOFFEE56DA,後勁段一小段,17.0,都市：住,1.0,1.0,全筆移轉,6630001
762,RPSNMLSLOHOFFLE37CA,溪寮段,235.11,都市：住,1.0,1.0,全筆移轉,6970000
763,RPSNMLSLOHOFFLE37CA,溪寮段,23.45,都市：其他:道路用地,1.0,1.0,全筆移轉,6970001
764,RPPNMLPJOHOFFKE09CA,荖濃段,427.0,非都市：山坡地保育區 ; 非都市編定：農牧用地,1.0,1.0,全筆移轉,2380003
765,RPRNMLLKOHOFFJE88CA,正順段,401.73,都市：住,3.0,2.0,持分移轉,90000
766,RPRNMLLKOHOFFJE88CA,正順段,345.76,都市：住,3.0,2.0,持分移轉,100000
767,RPQNMLPJOHOFFJE09CA,和蓮段,4.49,都市：住,1.0,1.0,全筆移轉,210001
768,RPUNMLQJOHOFFIE86CA,仁雄段,92.73,都市：住,1.0,1.0,全筆移轉,130013
769,RPVPMLLKOHOFFGE56CA,中興段,39.52,都市：商,2.0,1.0,持分移轉,6780000
770,RPVPMLLKOHOFFGE56CA,中興段,39.52,都市：商,2.0,1.0,持分移轉,6780000
771,RPPNMLMKOHOFFGE48CA,牛潮埔段,16.16,都市：住,10000.0,62.0,持分移轉,9620000
772,RPPNMLMKOHOFFGE48CA,牛潮埔段,1.2,都市：其他:道路用地,10000.0,62.0,持分移轉,9620002
773,RPSNMLOKOHOFFGE98CA,華鳳段,26.87,都市：住,10000.0,74.0,持分移轉,1110000
774,RPWOMLKKOHOFFFE98CA,茄苳坑段,132.47,非都市：特定農業區 ; 非都市編定：農牧用地,10000.0,2374.0,持分移轉,4680000
775,RPVNMLKKOHOFFFE78CA,茄苳坑段,220.95,非都市：特定農業區 ; 非都市編定：農牧用地,162510.0,6834.0,持分移轉,5620003
776,RPQOMLSLOHOFFFE66CA,石螺段,140.64,非都市：鄉村區 ; 非都市編定：交通用地,10.0,8.0,持分移轉,2650000
777,RPQOMLSLOHOFFFE66CA,石螺段,35.16,非都市：鄉村區 ; 非都市編定：交通用地,10.0,2.0,持分移轉,2650000
778,RPSOMLSLOHOFFFE86CA,石螺段,47.51,非都市：鄉村區 ; 非都市編定：交通用地,10.0,3.0,持分移轉,2960000
779,RPSOMLSLOHOFFFE86CA,石螺段,31.67,非都市：鄉村區 ; 非都市編定：交通用地,10.0,2.0,持分移轉,2960000
780,RPTOMLSLOHOFFFE96CA,石螺段,1.49,非都市：鄉村區 ; 非都市編定：交通用地,200.0,1.0,持分移轉,2750000
781,RPTOMLSLOHOFFFE96CA,石螺段,147.28,非都市：鄉村區 ; 非都市編定：交通用地,200.0,99.0,持分移轉,2750000
782,RPUOMLSLOHOFFFE07CA,石螺段,119.41,非都市：鄉村區 ; 非都市編定：交通用地,10.0,2.0,持分移轉,3060000
783,RPUOMLSLOHOFFFE07CA,石螺段,179.11,非都市：鄉村區 ; 非都市編定：交通用地,10.0,3.0,持分移轉,3060000
784,RPVOMLSLOHOFFFE17CA,石螺段,61.55,非都市：特定農業區 ; 非都市編定：交通用地,2.0,1.0,持分移轉,2570000
785,RPRNMLMKOHOFFEE48CA,後勁段一小段,0.59,都市：住,80.0,1.0,持分移轉,4290000
786,RPRNMLMKOHOFFEE48CA,後勁段一小段,1.14,都市：住,80.0,1.0,持分移轉,4300000
787,RPSNMLMKOHOFFEE58CA,後勁段一小段,7.83,都市：住,6.0,1.0,持分移轉,4290000
788,RPSNMLMKOHOFFEE58CA,後勁段一小段,15.17,都市：住,6.0,1.0,持分移轉,4300000
789,RPQPMLOKOHOFFEE78CA,後勁段一小段,10.0,都市：住,1.0,1.0,全筆移轉,6630003
790,RPQPMLOKOHOFFEE78CA,後勁段一小段,3.4,都市：住,5.0,1.0,持分移轉,6630001
791,RPPQMLKKOHOFFEE38CA,清楠段,18.01,都市：住,10000.0,124.0,持分移轉,4040000
792,RPQNMLSJOHOFFEE88CA,後勁段三小段,1136.5,都市：其他:國中用地,2.0,1.0,持分移轉,5190001
793,RPWNMLSKPHOFFEE07CA,後勁段一小段,3.4,都市：住,5.0,1.0,持分移轉,6630001
794,RPWNMLSKPHOFFEE07CA,後勁段一小段,5.0,都市：住,1.0,1.0,全筆移轉,6630005
795,RPROMLKKOHOFFDE28CA,陽明段四小段,76.62,都市：住,10000000.0,389129.0,持分移轉,1190000
796,RPPOMLNJOHOFFDE28CA,中都段三小段,66.0,都市：住,1.0,1.0,全筆移轉,9940000
797,RPWPMLRLOHOFFDE07CA,灣復段,8.04,都市：住,10000.0,69.0,持分移轉,7750000
798,RPPOMLOKOHOFFCE38CA,宏明段,105.59,都市：住,10000.0,486.0,持分移轉,2950000
799,RPTPMLLKOHOFFCE58CA,瑞南段一小段,13.53,都市：住,10000.0,43.0,持分移轉,10640000
800,RPQOMLPJOHOFFCE48CA,孔宅段,18.28,都市：住,10000.0,75.0,持分移轉,7440000
801,RPPPMLTKOHOFFBE88CA,過田子段,81.0,都市：商,1.0,1.0,全筆移轉,11150009
802,RPQNMLPJOHOFFBE28CA,新興段一小段,10.53,都市：商,100000.0,818.0,持分移轉,1400001
803,RPQNMLPJOHOFFBE28CA,新興段一小段,10.56,都市：商,100000.0,818.0,持分移轉,1400004
804,RPROMLQJOHOFFBE58CA,苓洲段,6.83,都市：商,10000.0,69.0,持分移轉,18170000
805,RPPNMLOKOHOFFCE28CA,瑞隆段二小段,78.43,都市：商,10000.0,74.0,持分移轉,6750000
806,RPPNMLOKOHOFFCE28CA,瑞隆段二小段,1.03,都市：其他:道路用地,10000.0,74.0,持分移轉,6750001
