,編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
275,RPTQMLPLPHOFFEE86CA,一樓平面,0,nan,nan
276,RPTNMLRJQHOFFAE88CA,坡道平面,0,nan,nan
277,RPUNMLKMPHOFFDE78CA,坡道平面,0,nan,nan
278,RPVNMLLMPHOFFGE66CA,坡道平面,0,nan,nan
279,RPPNMLOLPHOFFCE78CD,坡道平面,0,nan,nan
280,RPRNMLTJQHOFFEE66CA,坡道平面,0,16.03,nan
281,RPPNMLNLQHOFFEE68CA,坡道機械,0,nan,nan
282,RPQNMLOKQHOFFDE68CA,坡道平面,0,nan,nan
283,RPTNMLMKQHOFFBE58CA,升降平面,0,nan,nan
284,RPVOMLNKQHOFFAE88CA,坡道機械,0,nan,nan
285,RPVOMLNKQHOFFAE88CA,坡道機械,0,nan,nan
286,RPUOMLRJQHOFFBE56CA,坡道平面,0,nan,nan
287,RPQNMLLJQHOFFDE28CA,坡道平面,0,nan,nan
288,RPXNMLLLQHOFFEE66CA,坡道平面,1300000,33.06,nan
289,RPVPMLTLPHOFFGE57CA,坡道平面,800000,23.14,nan
290,RPTNMLLMPHOFFEE98DA,坡道平面,0,nan,nan
291,RPOPMLRJQHOFFAE58CA,坡道機械,0,nan,nan
292,RPOPMLRJQHOFFAE58CA,坡道機械,0,nan,nan
293,RPVNMLNKQHOFFFE66CA,坡道機械,0,nan,nan
294,RPWOMLLJQHOFFGE66CA,坡道機械,0,nan,nan
295,RPTOMLQJRHOFFGE07DA,升降機械,0,nan,nan
296,RPROMLTJQHOFFCE56CA,坡道平面,0,nan,nan
297,RPPOMLSJQHOFFAE68CA,坡道平面,0,21.68,nan
298,RPPOMLSJQHOFFAE68CA,坡道平面,0,21.68,nan
299,RPQNMLTLQHOFFDE66CA,坡道平面,0,nan,nan
300,RPOOMLMJQHOFFDE28CA,坡道平面,0,24.6,nan
301,RPPOMLQLQHOFFDE98CA,坡道機械,0,8.36,nan
302,RPPOMLQLQHOFFDE98CA,坡道機械,0,8.36,nan
303,RPPOMLQLQHOFFDE98CA,坡道平面,0,21.16,nan
304,RPVOMLLLQHOFFDE09CA,坡道平面,0,nan,nan
305,RPROMLNLQHOFFAE58CA,坡道平面,0,nan,nan
306,RPUOMLTKQHOFFCE96CA,坡道機械,0,8.25,nan
307,RPOPMLTLQHOFFEE76CA,坡道機械,0,nan,nan
308,RPQNMLOLQHOFFGE09CA,坡道平面,0,13.42,nan
309,RPQNMLOLQHOFFGE09CA,坡道平面,0,13.42,nan
310,RPPNMLKKQHOFFGE48CA,坡道平面,0,nan,nan
311,RPQNMLOKQHOFFGE98CA,坡道平面,0,nan,nan
312,RPROMLQLQHOFFEE66CA,坡道平面,0,nan,nan
313,RPPPMLSJQHOFFEE56CA,坡道平面,0,9.92,nan
314,RPQNMLLLQHOFFDE48CA,坡道平面,0,28.03,nan
315,RPUNMLMKQHOFFCE78CA,坡道平面,0,34.87,nan
316,RPXNMLMLQHOFFCE56CA,坡道平面,0,nan,nan
317,RPOQMLSJQHOFFEE56CA,坡道平面,1380000,32.71,nan
318,RPPQMLSJQHOFFEE66CA,坡道平面,1430000,33.96,nan
319,RPVNMLNKQHOFFIE96CA,坡道平面,0,nan,nan
320,RPQPMLTKQHOFFEE86CA,坡道平面,0,nan,nan
321,RPQPMLTKQHOFFEE86CA,坡道平面,0,nan,nan
322,RPXNMLTJQHOFFDE17CA,坡道機械,0,nan,nan
323,RPWNMLNLQHOFFDE66CA,坡道平面,0,nan,nan
324,RPSOMLQKQHOFFDE56CA,坡道機械,0,nan,nan
