,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
139,信義區,房地(土地+建物)+車位,基隆市信義區孝東路126號二樓,14.24,住,nan,nan,1080428,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,139.47,2,2,1,有,有,7350000,60864.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPTOMLSKPHOFFBC98CA,62.87,0.0,7.83,nan,nan
140,信義區,房地(土地+建物)+車位,基隆市信義區孝東路122之3號三樓,19.09,住,nan,nan,1080512,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,174.85,3,2,2,有,有,9180000,58536.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPUOMLSKPHOFFBC09CA,83.26,1.09,11.38,nan,nan
141,信義區,房地(土地+建物)+車位,基隆市信義區孝東路122之2號七樓,19.09,住,nan,nan,1080414,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,174.68,3,2,2,有,有,9500000,60914.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPVOMLSKPHOFFBC56CA,83.18,1.09,11.29,nan,nan
142,信義區,房地(土地+建物)+車位,基隆市信義區孝東路120號十樓,14.24,住,nan,nan,1080519,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,133.42,2,2,1,有,有,7800000,65062.0,坡道平面,31.21,1150000,土地及建物分次登記案件。前案土地登記收件字號：；,RPWOMLSKPHOFFBC66CA,62.87,0.0,7.83,nan,nan
143,信義區,房地(土地+建物)+車位,基隆市信義區孝東路120之1號十樓,14.53,住,nan,nan,1080603,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,133.69,2,2,1,有,有,7600000,62939.0,坡道平面,31.21,1150000,土地及建物分次登記案件。前案土地登記收件字號：；,RPXOMLSKPHOFFBC76CA,63.12,0.0,7.83,nan,nan
144,信義區,房地(土地+建物)+車位,基隆市信義區孝東路102之3號四樓,24.5,住,nan,nan,1080501,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018.0,201.31,3,2,2,有,有,10300000,55942.0,坡道平面,35.96,1050000,土地及建物分次登記案件。前案土地登記收件字號：；,RPOPMLSKPHOFFBC58CA,108.3,0.0,13.15,nan,nan
145,七堵區,房地(土地+建物),基隆市七堵區泰安路１０號３樓,15.69,住,nan,nan,1080423,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840718.0,56.65,2,2,1,有,無,2000000,35311.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSOMLRKPHOFFCC88CA,51.11,0.0,3.79,nan,nan
146,中正區,房地(土地+建物)+車位,基隆市中正區中正路３３５號六樓之六,27.59,住,nan,nan,1080518,土地5建物1車位1,六層，七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,960806.0,284.49,3,3,3,有,有,21600000,75925.0,坡道平面,0.0,0,nan,RPSNMLRKPHOFFBC68CA,169.17,0.0,9.87,nan,nan
147,暖暖區,土地,八德段776-4地號,72.0,商,nan,nan,1080606,土地1建物0車位0,nan,nan,其他,nan,nan,nan,0.0,0,0,0,有,無,2318400,32200.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPOMLQKPHOFFCC48CA,0.0,0.0,0.0,nan,nan
148,安樂區,房地(土地+建物)+車位,基隆市安樂區武聖街１５１號,151.49,住,nan,nan,1080614,土地1建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,820522.0,250.98,5,2,3,有,無,9680000,38569.0,一樓平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSNMLPKPHOFFCC58CA,124.2,119.73,7.05,nan,nan
149,安樂區,房地(土地+建物),基隆市安樂區安一路３５０之９號,19.5,住,nan,nan,1080626,土地1建物1車位0,二層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土加強磚造,650308.0,56.25,1,1,1,有,無,4100000,72889.0,nan,0.0,0,含增建或未登記建物。；,RPPOMLMLPHOFFCC18CA,56.25,0.0,0.0,nan,nan
150,仁愛區,房地(土地+建物),基隆市仁愛區成功一路133巷21號7樓,8.82,住,nan,nan,1080628,土地8建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,860630.0,52.4,3,2,2,有,無,1900000,36260.0,nan,0.0,0,親友、員工或其他特殊關係間之交易。；部份持分交易,RPSNMLQJQHOFFBC68DA,30.3,0.0,4.13,nan,nan
151,暖暖區,車位,基隆市暖暖區暖暖街３７９巷４９號地下層,10.2,住,nan,nan,1080611,土地0建物0車位1,停車場，地下層,五層,其他,見其他登記事項,鋼筋混凝土造,801009.0,37.9,0,0,0,有,無,950000,nan,坡道平面,37.9,950000,單獨車位交易。；車位交易,RPPNMLTKPHOFFCC68CA,0.0,0.0,0.0,nan,nan
152,暖暖區,房地(土地+建物),基隆市暖暖區暖暖街１０６號,31.07,住,nan,nan,1080530,土地3建物1車位0,一層，騎樓，停車場,五層,店面(店鋪),商業用,鋼筋混凝土造,701231.0,126.08,1,1,1,有,無,8755000,69440.0,nan,0.0,0,含增建或未登記建物。；,RPRNMLTKPHOFFCC88CA,97.58,28.5,0.0,nan,nan
153,七堵區,房地(土地+建物),基隆市七堵區泰安路19號,25.7,其他,nan,nan,1080629,土地3建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土造,800413.0,91.83,0,0,0,無,無,5800000,63160.0,nan,0.0,0,nan,RPPOMLOLPHOFFCC38CA,89.39,2.44,0.0,nan,nan
154,中正區,房地(土地+建物),基隆市中正區調和街２９６號,40.24,住,nan,nan,1060220,土地1建物1車位0,夾層，地下一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080212.0,151.72,1,1,1,有,有,12610000,83114.0,nan,0.0,0,nan,RPPOMLOKQHOFFBC28CA,98.97,0.0,0.0,nan,nan
